"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2013 SY100)",43.61,0.1622,26.94,13.60,268.68,36.537,50.68,288,1483,4,29,,,7.80
"       (2013 SZ100)",43.98,0.0621,8.42,27.88,162.60,41.245,46.71,292,1486,5,37,,,7.90
"       (2013 SA101)",48.1,0.2659,3.68,65.38,188.37,35.309,60.88,334,854,5,31,,,7.10
"       (2013 SB101)",44.08,0.1238,2.06,111.45,287.09,38.620,49.53,293,1864,4,44,,,8.20
"       (2013 SC101)",43,0.0331,2.24,101.66,135.04,41.573,44.42,282,878,5,47,,,7.70
"       (2013 SD101)",43.72,0.0286,1.58,44.65,316.12,42.468,44.97,289,1486,4,38,,,7.30
"       (2013 SE101)",44.55,0.0847,0.91,128.70,261.93,40.771,48.32,297,1486,4,38,,,7.70
"       (2013 SF101)",42.78,0.0461,1.31,37.88,137.18,40.808,44.76,280,1486,5,32,,,7.80
"       (2013 SG101)",46.99,0.0643,1.78,152.04,218.77,43.970,50.01,322,1486,4,36,,,8.10
"       (2013 SG102)",43.41,0.0147,7.96,200.63,185.89,42.774,44.05,286,3278,4,45,,,7.05
"       (2013 SH102)",38.19,0.0500,19.33,180.18,90.79,36.280,40.10,236,1844,4,35,,,7.36
"       (2013 SJ102)",44.14,0.2845,7.34,93.76,314.90,31.580,56.70,293,1838,3,55,,,7.55
"       (2013 SK102)",43.78,0.1767,7.40,66.47,152.33,36.044,51.52,290,1886,4,46,,,6.19
"       (2013 SL102)",346,0.8897,6.50,94.77,265.68,38.159,653.94,6.44e+03,1865,2,68,,,7.13
"       (2013 SM102)",52.93,0.2647,11.39,153.94,227.19,38.918,66.94,385,1873,4,55,,,7.38
"       (2013 SN102)",68.9,0.4480,4.45,114.14,247.77,38.034,99.76,572,1845,4,45,,,7.38
"       (2013 SO102)",39.76,0.2275,9.85,145.15,257.79,30.716,48.80,251,1848,3,52,,,7.68
"       (2013 SP102)",39.62,0.1456,11.59,146.58,76.15,33.855,45.39,249,1808,4,65,,,6.10
"       (2013 SQ102)",93.03,0.6222,29.51,14.45,357.44,35.151,150.91,897,1849,4,37,,,6.24
"       (2013 SR102)",53.24,0.3869,29.91,41.64,8.95,32.643,73.84,389,1825,4,39,,,5.80
"       (2013 SS102)",47.73,0.2043,26.31,21.54,18.95,37.981,57.48,330,2889,3,50,,,6.88
"       (2013 ST102)",44.31,0.0818,2.47,64.26,235.54,40.687,47.94,295,1570,3,40,,,8.20
"       (2013 SD106)",44.47,0.1433,21.81,4.86,172.57,38.096,50.84,297,6239,4,43,,,6.34
"       (2013 SE106)",43.16,0.0369,0.20,359.44,304.10,41.567,44.75,284,2577,4,41,,,7.21
"       (2013 SF106)",76.48,0.4303,39.82,54.49,258.28,43.570,109.39,669,2533,3,51,,,4.99
"       (2013 SG106)",62.5,0.3962,20.46,186.86,167.75,37.738,87.27,494,2510,4,29,,,7.41
"       (2013 SH106)",48.41,0.2236,15.44,149.58,196.52,37.586,59.23,337,2549,4,34,,,7.88
"       (2013 SJ106)",44.86,0.0375,2.84,129.42,191.23,43.179,46.54,300,2604,4,43,,,6.70
"       (2013 SK106)",45.03,0.0315,1.16,49.24,323.61,43.606,46.45,302,5934,3,36,,,6.88
"       (2013 SL106)",47.28,0.2011,10.31,285.99,142.47,37.771,56.79,325,3273,4,19,,,7.01
"       (2013 SM106)",45.78,0.1797,16.85,21.21,336.56,37.550,54.00,310,2578,4,24,,,7.56
"       (2013 SN106)",43.96,0.0427,6.47,202.81,271.40,42.079,45.83,291,8012,4,33,,,6.90
"       (2013 SY111)",54.65,0.3187,45.02,9.01,21.67,37.232,72.06,404,1869,4,11,,,7.56
"       (2013 SZ111)",41.82,0.1284,25.87,357.14,332.75,36.453,47.19,270,412,7,14,,,7.82
"       (2013 SA112)",43.64,0.0873,11.71,8.75,1.19,39.829,47.45,288,1885,4,11,,,7.49
"       (2013 SB112)",38.61,0.0878,33.23,14.52,42.18,35.220,42.00,240,3318,4,17,,,8.35
"       (2013 SC112)",45.17,0.1307,9.45,23.58,44.98,39.265,51.07,304,1885,4,21,,,7.17
"       (2013 SD112)",35.09,0.0732,5.39,60.62,250.39,32.524,37.66,208,1846,4,16,,,8.02
"       (2013 SE112)",42.68,0.1348,6.45,329.84,349.06,36.931,48.44,279,2959,4,16,,,7.99
"       (2013 SF112)",44.14,0.0066,3.75,257.08,357.39,43.846,44.43,293,3254,4,19,,,7.20
"       (2013 SG112)",44.23,0.1613,4.12,42.86,286.12,37.093,51.36,294,1806,4,8,,,8.25
"       (2013 SH112)",46.17,0.0941,1.78,119.09,170.29,41.822,50.51,314,1484,4,12,,,7.38
"       (2013 SJ112)",44.12,0.0098,3.84,95.89,324.52,43.687,44.55,293,3317,4,20,,,7.12
"       (2013 SK112)",44.47,0.0720,1.93,116.67,126.60,41.264,47.67,297,1845,4,13,,,7.38
"       (2013 SL112)",35.13,0.0921,2.09,106.06,335.19,31.891,38.36,208,1429,4,16,,,8.27
"       (2013 SM112)",44.55,0.0650,2.71,97.63,74.10,41.659,47.45,297,1811,5,12,,,7.00
"       (2013 SN112)",43.58,0.0468,12.70,77.77,259.29,41.535,45.62,288,1126,5,15,,,7.09
"       (2013 SO112)",50.88,0.3113,24.41,177.19,64.85,35.044,66.72,363,3253,4,12,,,7.04
"       (2013 SP112)",52.08,0.2220,38.56,180.22,126.90,40.515,63.64,376,2958,4,11,,,7.66
"       (2013 SQ112)",43.05,0.1112,22.41,180.89,153.61,38.263,47.84,282,1813,4,10,,,8.07
"       (2013 SS112)",40.34,0.0767,14.70,185.47,249.65,37.246,43.44,256,1813,4,11,,,8.02
"       (2013 ST112)",43.96,0.0523,4.51,323.30,30.47,41.664,46.26,292,1865,5,15,,,7.19
"       (2013 SU112)",39.54,0.2007,2.39,235.46,3.59,31.609,47.48,249,2958,4,14,,,7.77
"       (2013 SV112)",44.28,0.1631,32.29,180.99,154.86,37.061,51.51,295,1810,4,19,,,7.82
"       (2013 SW112)",44.18,0.0916,0.69,297.54,351.13,40.129,48.22,294,1864,4,16,,,7.36
"       (2013 SX112)",53.64,0.2766,1.99,198.83,130.98,38.805,68.48,393,1865,4,13,,,8.00
"       (2013 SY112)",38.38,0.3104,13.44,343.67,257.77,26.464,50.29,238,768,6,8,,,7.99
"       (2013 SZ112)",43.3,0.0401,1.26,354.29,72.85,41.567,45.04,285,1806,4,13,,,7.39
"       (2013 SA113)",40.65,0.0357,20.50,359.30,149.30,39.198,42.10,259,2958,4,12,,,7.90
"       (2013 SB113)",46.06,0.0992,3.01,182.22,227.76,41.488,50.63,313,1866,4,10,,,7.44
"       (2013 SD113)",46.37,0.1449,19.53,25.58,356.57,39.649,53.09,316,1884,4,22,,,7.52
"       (2013 SE113)",44.11,0.2510,31.20,18.22,340.11,33.038,55.19,293,1884,4,23,,,8.41
"       (2013 SF113)",39.56,0.0256,37.64,47.11,39.25,38.545,40.57,249,1884,4,11,,,7.71
"       (2013 SG113)",47,0.1791,8.02,335.99,304.18,38.582,55.41,322,1893,4,18,,,7.14
"       (2013 SH113)",45.77,0.0883,1.19,109.15,251.71,41.730,49.82,310,1885,4,21,,,7.37
"       (2013 TH159)",41.25,0.0947,33.53,62.47,238.41,37.340,45.15,265,433,6,17,,,8.60
"       (2013 TM159)",46.95,0.1764,9.54,107.97,294.00,38.673,55.23,322,5075,2,168,,,6.84
"       (2013 TX171)",50.98,0.2851,19.55,167.30,204.14,36.448,65.52,364,1905,4,37,,,7.54
"       (2013 TY171)",39.73,0.2449,24.90,58.86,249.28,30.003,49.46,250,2975,3,68,,,7.27
"       (2013 TZ171)",45.84,0.2002,15.87,163.55,241.18,36.658,55.01,310,1884,4,49,,,7.40
"       (2013 TA172)",39.82,0.1912,14.52,173.57,236.61,32.208,47.44,251,1831,4,37,,,8.09
"       (2013 TB172)",43.49,0.2033,11.59,35.23,328.49,34.644,52.33,287,1831,4,37,,,7.92
"       (2013 TC172)",44.04,0.0475,7.46,291.89,151.52,41.947,46.13,292,8012,4,29,,,6.82
"       (2013 TD172)",42.89,0.1648,10.97,6.00,82.86,35.817,49.95,281,2245,4,37,,,7.00
"       (2013 TE172)",48.78,0.2681,29.77,50.83,326.08,35.703,61.87,341,3342,3,63,,,7.25
"       (2013 TF172)",44.13,0.0299,2.89,126.95,300.18,42.813,45.45,293,1863,4,42,,,7.16
"       (2013 TG172)",48.5,0.3274,4.79,14.44,340.18,32.621,64.38,338,1167,4,24,,,8.18
"       (2013 TH172)",42.75,0.2628,11.52,42.68,289.27,31.513,53.99,280,1804,4,43,,,7.71
"       (2013 TJ172)",52.54,0.2961,27.33,176.43,247.62,36.979,68.09,381,3343,3,49,,,6.88
"       (2013 TK172)",46.92,0.2081,12.57,72.05,248.97,37.154,56.68,321,1868,3,41,,,6.89
"       (2013 TL172)",44.13,0.0539,1.79,95.14,72.35,41.752,46.51,293,1823,4,34,,,6.90
"       (2013 TM172)",70.98,0.4865,12.58,14.85,352.60,36.447,105.51,598,2564,3,31,,,7.80
"       (2013 TB187)",78.42,0.7903,50.76,82.05,24.53,16.447,140.40,694,1876,4,31,,,7.74
"       (2013 TC187)",44.07,0.0708,1.04,71.97,295.71,40.951,47.19,293,1831,4,29,,,7.18
"       (2013 TD187)",62.41,0.3842,5.46,156.28,182.19,38.428,86.39,493,1912,4,35,,,7.51
"       (2013 TE187)",44.82,0.0794,2.49,88.45,39.65,41.256,48.38,300,1442,4,33,,,6.59
"       (2013 TF187)",44.06,0.1819,2.38,80.79,252.10,36.045,52.08,292,1838,4,32,,,7.66
"       (2013 TG187)",47.95,0.2561,5.94,157.59,153.93,35.667,60.23,332,1800,4,23,,,7.50
"       (2013 TH187)",44.58,0.0622,2.83,89.34,259.83,41.806,47.35,298,4402,4,35,,,7.31
"       (2013 TJ187)",43.12,0.0980,10.68,38.16,228.42,38.891,47.34,283,1912,4,33,,,7.09
"       (2013 TK187)",44.06,0.0648,6.61,56.94,302.26,41.204,46.92,292,2599,4,34,,,6.96
"       (2013 TL187)",39.71,0.2100,18.80,25.06,348.86,31.366,48.05,250,1129,4,21,,,8.76
"       (2013 TM187)",36.75,0.1480,11.98,52.27,305.47,31.316,42.19,223,1440,4,28,,,8.37
"       (2013 TN187)",53.79,0.3826,9.98,109.98,276.57,33.209,74.37,395,2946,3,38,,,7.71
"       (2013 TO187)",39.67,0.1969,9.15,82.40,333.07,31.856,47.48,250,1125,4,38,,,8.15
"       (2013 TP187)",81.05,0.5286,31.12,191.46,176.65,38.212,123.90,730,2961,3,31,,,7.08
"       (2013 TQ187)",43.95,0.1018,10.01,117.10,281.38,39.472,48.42,291,1843,4,45,,,7.32
"       (2013 TR187)",61.95,0.4060,14.17,76.84,334.34,36.800,87.10,488,2955,3,33,,,7.59
"       (2013 TS187)",35.16,0.1029,4.60,127.86,199.06,31.543,38.78,208,2535,4,26,,,8.53
"       (2013 TT187)",44.45,0.1209,19.22,170.48,185.97,39.071,49.82,296,3343,4,40,,,7.28
"       (2013 TU187)",39.66,0.1680,14.87,84.42,291.64,32.995,46.32,250,1904,4,37,,,7.78
"       (2013 TV187)",39.93,0.0474,6.13,148.81,37.23,38.037,41.82,252,2537,4,36,,,7.24
"       (2013 TW187)",43.49,0.0646,0.37,51.84,282.80,40.685,46.30,287,2544,4,24,,,7.40
"       (2013 TX187)",43.27,0.0527,0.48,45.46,263.31,40.988,45.55,285,2529,4,32,,,7.09
"       (2013 TY187)",43.88,0.0692,11.13,93.13,348.68,40.841,46.91,291,2538,4,50,,,6.61
"       (2013 TZ187)",30.33,0.0667,13.15,155.46,353.59,28.310,32.36,167,2981,3,34,,,8.19
"       (2013 TB188)",39.87,0.1679,14.92,91.61,310.62,33.175,46.57,252,1511,4,56,,,8.10
"       (2013 TC188)",44.68,0.1281,11.27,114.57,279.94,38.955,50.41,299,2623,4,31,,,7.22
"       (2013 TD188)",44.12,0.0747,4.57,35.13,160.87,40.827,47.42,293,2495,4,28,,,6.90
"       (2013 TE188)",39.88,0.2387,9.37,109.67,292.62,30.358,49.40,252,1883,3,39,,,8.23
"       (2013 TF188)",46.1,0.1913,10.83,171.69,259.13,37.283,54.93,313,2564,4,24,,,7.43
"       (2013 TK227)",30.3,0.0782,18.58,78.10,196.61,27.930,32.67,167,1531,4,25,,,9.40
"       (2013 TL227)",40.57,0.0747,22.86,95.53,312.99,37.538,43.60,258,3314,4,11,,,8.40
"       (2013 TM227)",39.72,0.2046,6.83,180.01,204.61,31.591,47.84,250,1149,5,9,,,8.47
"       (2013 TN227)",43.8,0.0118,5.28,63.38,183.02,43.279,44.31,290,1804,4,21,,,7.15
"       (2013 TP227)",43.55,0.1040,13.72,62.45,319.31,39.021,48.08,287,1869,4,17,,,7.74
"       (2013 TQ227)",44.42,0.1397,10.30,98.70,226.41,38.217,50.62,296,1882,4,18,,,7.51
"       (2013 TR227)",39.94,0.1653,21.42,182.30,112.01,33.333,46.54,252,1883,4,15,,,7.95
"       (2013 TS227)",33.81,0.3240,24.27,180.57,327.36,22.857,44.76,197,1883,4,11,,,7.96
"       (2013 TT227)",42.94,0.1206,5.89,10.90,23.52,37.759,48.11,281,1149,5,11,,,8.03
"       (2013 TU227)",43.84,0.1762,20.59,172.20,235.22,36.118,51.57,290,1841,4,21,,,7.91
"       (2013 TV227)",39.83,0.1897,6.92,109.09,324.80,32.269,47.38,251,1880,4,23,,,8.12
"       (2013 TX227)",70.41,0.5256,36.51,178.27,171.74,33.405,107.42,591,1883,4,17,,,7.98
"       (2013 TY227)",36.3,0.2433,36.41,32.42,234.99,27.471,45.14,219,1803,4,17,,,8.05
"       (2013 TZ227)",43.69,0.0558,8.54,112.94,32.79,41.250,46.12,289,1880,5,13,,,7.14
"       (2013 TA228)",46.55,0.1786,11.21,82.21,352.60,38.238,54.87,318,1881,4,18,,,7.50
"       (2013 TB228)",56.47,0.4738,20.56,65.58,292.54,29.716,83.23,424,1803,4,27,,,8.80
"       (2013 TC228)",44.64,0.1374,19.59,167.00,289.73,38.510,50.78,298,1801,4,11,,,7.35
"       (2013 TD228)",48.2,0.3252,15.08,87.62,305.72,32.524,63.87,335,1882,4,18,,,8.20
"       (2013 TE228)",39.57,0.1644,9.87,97.70,81.11,33.063,46.07,249,1879,5,12,,,6.83
"       (2013 TF228)",40.96,0.0994,21.61,148.12,334.51,36.888,45.03,262,3312,4,15,,,7.67
"       (2013 TG228)",48.1,0.1711,18.58,125.23,291.45,39.872,56.34,334,1554,5,13,,,7.76
"       (2013 TH228)",48.39,0.2580,11.93,118.48,307.99,35.904,60.87,337,1869,4,16,,,7.96
"       (2013 TJ228)",45.68,0.1374,1.91,313.59,0.64,39.407,51.96,309,1802,5,8,,,7.94
"       (2013 TK228)",48.14,0.3109,1.86,354.04,273.84,33.173,63.11,334,1471,5,13,,,7.40
"       (2013 TL228)",48.12,0.2502,8.70,357.55,278.76,36.076,60.15,334,1852,4,18,,,7.27
"       (2013 TM228)",43.14,0.0730,1.15,171.48,179.52,39.991,46.29,283,1800,4,15,,,7.74
"       (2013 TN228)",90.94,0.6341,19.25,174.93,225.36,33.270,148.61,867,3305,3,25,,,7.80
"       (2013 TO228)",44.41,0.0393,3.29,20.09,187.04,42.669,46.16,296,1870,5,15,,,7.09
"       (2013 TP228)",45.48,0.0429,3.34,159.34,80.19,43.532,47.43,307,1488,5,19,,,6.87
"       (2013 TQ228)",42.69,0.1589,5.46,16.15,280.37,35.906,49.47,279,1870,4,10,,,7.70
"       (2013 TS228)",43.78,0.0427,1.55,113.98,237.80,41.909,45.64,290,1870,4,21,,,7.58
"       (2013 TT228)",44.3,0.0750,1.44,109.15,298.45,40.979,47.63,295,1823,5,10,,,7.94
"       (2013 TU228)",45.84,0.0616,2.81,153.97,25.41,43.019,48.67,310,1792,5,11,,,6.98
"       (2013 TV228)",42.85,0.0360,2.47,88.30,203.14,41.313,44.40,281,1870,4,9,,,7.34
"       (2013 TW228)",43.86,0.0593,3.21,108.99,290.87,41.254,46.46,290,1831,4,15,,,7.37
"       (2013 TX228)",43.72,0.0242,3.34,105.09,135.14,42.657,44.78,289,1792,4,10,,,7.25
"       (2013 TY228)",45.43,0.1327,4.77,85.09,121.75,39.402,51.46,306,1436,5,9,,,6.98
"       (2013 TZ228)",44.25,0.0346,3.94,66.79,90.52,42.723,45.78,294,3303,4,11,,,7.50
"       (2013 TA229)",41.85,0.1280,23.50,176.14,254.85,36.497,47.21,271,1850,4,12,,,8.17
"       (2013 TB229)",43.88,0.0123,3.65,127.95,43.18,43.341,44.42,291,1415,5,19,,,7.21
"       (2013 TC229)",48.15,0.2263,8.16,169.86,239.95,37.252,59.05,334,1831,4,10,,,7.80
"       (2013 TD229)",44.09,0.0888,3.72,101.56,190.32,40.180,48.01,293,1794,4,15,,,7.16
"       (2013 TE229)",39.78,0.2100,3.96,129.34,216.09,31.426,48.14,251,1432,4,10,,,8.86
"       (2013 TF229)",39.66,0.1565,14.57,29.46,207.34,33.454,45.87,250,401,7,13,,,6.87
"       (2013 TG229)",44.85,0.0349,3.90,112.71,21.27,43.283,46.42,300,1432,5,16,,,7.02
"       (2013 TH229)",43.15,0.0363,4.14,118.59,6.17,41.584,44.72,283,1432,5,12,,,7.19
"       (2013 TJ229)",57.41,0.3580,37.04,187.70,199.24,36.852,77.96,435,1442,4,17,,,7.63
"       (2013 TM229)",43.7,0.0547,4.22,98.76,72.68,41.307,46.09,289,1831,4,30,,,6.69
"       (2013 TN229)",45.8,0.2308,17.70,155.46,152.87,35.229,56.37,310,1861,4,22,,,7.59
"       (2013 TO229)",44.18,0.0325,1.05,96.67,75.37,42.745,45.62,294,5514,4,16,,,6.98
"       (2013 TP229)",43,0.1504,23.16,167.36,246.35,36.532,49.46,282,6308,4,14,,,7.84
"       (2013 TQ229)",39.76,0.1629,5.56,30.72,259.81,33.286,46.24,251,6667,4,15,,,8.04
"       (2013 TS229)",44.57,0.0737,1.17,91.94,5.35,41.283,47.86,298,1840,4,11,,,7.29
"       (2013 UE15)",60.89,0.6567,6.73,24.07,18.77,20.900,100.87,475,4785,2,104,,,8.50
"       (2013 UH15)",180.4,0.8052,26.03,176.45,282.44,35.133,325.59,2.42e+03,717,5,10,,,7.70
"       (2013 UJ15)",52.28,0.2892,33.09,169.77,48.16,37.156,67.39,378,362,8,15,,,7.00
"       (2013 UK15)",48.33,0.1919,11.70,119.47,32.11,39.059,57.60,336,2535,5,24,,,6.00
"       (2013 UN15)",45.52,0.0532,3.36,165.96,127.30,43.099,47.94,307,1452,4,44,,,7.30
"       (2013 UO15)",43.68,0.0453,3.72,64.18,212.70,41.705,45.67,289,1513,4,25,,,6.80
"       (2013 UP15)",47.06,0.0872,2.47,82.19,325.12,42.957,51.16,323,3015,4,50,,,7.54
"       (2013 UQ15)",43.06,0.1057,27.25,189.07,15.65,38.508,47.61,283,4351,3,76,,,6.62
"       (2013 UR15)",56.93,0.7240,22.22,194.51,163.93,15.711,98.14,430,1568,3,29,,,11.10
"       (2013 US15)",36.69,0.0769,2.01,158.74,258.74,33.869,39.51,222,2276,4,41,,,7.90
"       (2013 UW16)",44.73,0.0732,1.97,78.19,36.85,41.459,48.01,299,1452,4,57,,,7.30
"       (2013 UX16)",39.49,0.2320,4.40,37.34,200.66,30.325,48.65,248,1489,4,44,,,8.00
"       (2013 UY16)",44.37,0.0939,2.35,53.00,226.23,40.204,48.53,296,1489,4,45,,,7.60
"       (2013 UZ16)",45,0.2784,11.17,23.07,98.13,32.472,57.53,302,1480,4,40,,,7.80
"       (2013 UA17)",39.82,0.1554,1.97,30.29,305.84,33.632,46.01,251,848,4,32,,,8.90
"       (2013 UB17)",63.17,0.2915,32.76,15.35,311.03,44.757,81.58,502,1480,4,32,,,7.00
"       (2013 UD17)",56.25,0.4036,26.31,16.76,342.13,33.545,78.95,422,502,5,15,,,9.20
"       (2013 UE17)",43.45,0.0503,0.72,109.87,218.00,41.262,45.63,286,748,5,26,,,8.30
"       (2013 UF17)",39.84,0.2562,17.08,190.80,151.49,29.629,50.04,251,2661,3,40,,,8.90
"       (2013 UG17)",44.09,0.0808,7.62,187.72,239.98,40.529,47.66,293,1867,4,49,,,8.30
"       (2013 UH17)",48.3,0.3108,9.31,181.57,219.43,33.285,63.31,336,1489,4,39,,,9.00
"       (2013 UJ17)",39.93,0.1930,6.80,36.73,359.20,32.220,47.63,252,3017,3,63,,,9.07
"       (2013 UK17)",43.92,0.2805,24.88,21.36,149.04,31.600,56.24,291,1867,5,41,,,6.80
"       (2013 UL17)",43.08,0.0280,1.83,82.37,228.51,41.867,44.28,283,1867,3,37,,,8.10
"       (2013 UM17)",42.83,0.0795,12.95,185.48,118.44,39.425,46.24,280,4745,3,54,,,7.85
"       (2013 UN17)",43.89,0.0214,2.94,57.60,79.20,42.949,44.83,291,1867,4,44,,,7.90
"       (2013 UO17)",55.84,0.3975,3.83,158.62,244.24,33.646,78.03,417,1869,3,50,,,8.30
"       (2013 UP17)",44.24,0.0558,0.95,94.77,247.29,41.771,46.71,294,857,5,34,,,7.90
"       (2013 UQ17)",36.85,0.0911,11.40,20.76,278.21,33.495,40.21,224,1275,3,38,,,8.80
"       (2013 UR17)",44.69,0.0697,3.11,141.90,358.38,41.575,47.80,299,2276,4,43,,,7.60
"       (2013 US17)",42.91,0.0327,2.91,114.41,157.73,41.506,44.31,281,829,5,31,,,8.00
"       (2013 UT17)",43.38,0.0208,4.00,42.09,218.98,42.481,44.29,286,1864,4,29,,,7.70
"       (2013 UV17)",39.72,0.1781,2.08,64.95,208.07,32.648,46.80,250,829,5,47,,,8.20
"       (2013 UW17)",45.71,0.0090,1.93,94.31,36.74,45.296,46.12,309,1489,4,53,,,7.60
"       (2013 UX17)",39.79,0.1297,3.01,29.89,179.57,34.626,44.95,251,857,5,37,,,7.80
"       (2013 UY17)",44.69,0.0480,4.44,29.35,233.37,42.546,46.84,299,857,5,37,,,7.40
"       (2013 UZ17)",48.03,0.1835,7.16,22.30,333.41,39.222,56.85,333,2661,4,39,,,7.90
"       (2013 UA18)",43.39,0.0122,6.77,26.91,126.91,42.857,43.92,286,857,5,33,,,7.90
"       (2013 UB18)",45.55,0.0408,3.56,134.75,273.77,43.693,47.41,307,3043,4,33,,,7.75
"       (2013 UC18)",43.15,0.0399,2.94,155.75,129.54,41.431,44.87,283,828,4,34,,,8.30
"       (2013 UD18)",45.38,0.1039,2.72,71.32,8.66,40.667,50.09,306,3043,3,52,,,7.57
"       (2013 UE18)",45.75,0.0990,2.44,39.79,324.44,41.222,50.28,309,534,6,30,,,8.20
"       (2013 UF18)",46.85,0.1979,10.43,193.15,279.71,37.581,56.13,321,2661,4,38,,,7.50
"       (2013 UG18)",45.16,0.1084,0.93,99.08,195.70,40.264,50.05,303,2276,4,36,,,7.80
"       (2013 UW18)",39.69,0.2054,6.76,178.39,280.95,31.539,47.84,250,2607,3,33,,,8.50
"       (2013 UX18)",43.95,0.0496,2.88,81.98,147.85,41.767,46.13,291,2276,4,43,,,7.10
"       (2013 UR22)",44.36,0.0746,1.44,116.86,106.73,41.047,47.67,295,1858,4,50,,,7.80
"       (2013 UT22)",42.62,0.2155,29.27,194.12,140.24,33.432,51.80,278,1840,3,65,,,7.22
"       (2013 UE31)",47.42,0.2040,38.74,343.05,283.63,37.748,57.10,327,1453,4,41,,,6.47
"       (2013 UF31)",39.83,0.2036,32.00,177.94,178.43,31.719,47.94,251,1905,3,41,,,7.85
"       (2013 UP44)",46.42,0.1416,2.94,127.01,218.44,39.848,52.99,316,480,6,26,,,8.62
"       (2013 UL49)",43.9,0.0268,12.87,192.38,54.08,42.726,45.08,291,1826,4,17,,,6.82
"       (2013 VD24)",53.52,0.1845,18.95,105.56,199.35,43.644,63.40,392,3804,4,23,,,7.79
"       (2013 VF24)",39.7,0.3320,19.84,113.66,304.06,26.520,52.88,250,7446,2,115,,,8.20
"       (2013 VQ25)",62.54,0.4316,28.57,153.61,215.50,35.548,89.53,495,3312,3,58,,,7.85
"       (2013 VX30)",30.28,0.0896,31.21,192.43,215.65,27.571,33.00,167,3020,3,158,,,8.31
"       (2013 VZ31)",43.85,0.1098,2.67,74.97,140.04,39.033,48.66,290,2902,4,41,,,6.62
"       (2013 VK46)",42.04,0.3088,13.56,149.40,179.77,29.060,55.03,273,1436,4,32,,,8.56
"       (2013 VL46)",46.01,0.0957,6.68,96.49,40.17,41.605,50.41,312,1871,4,33,,,6.65
"       (2013 VM46)",56.45,0.4400,8.58,175.04,198.51,31.611,81.29,424,2630,3,36,,,8.59
"       (2013 VN46)",39.8,0.2470,7.74,112.92,243.06,29.969,49.63,251,1488,4,40,,,8.60
"       (2013 VO46)",48.4,0.2986,11.73,117.07,312.38,33.949,62.85,337,1849,4,28,,,7.89
"       (2013 VP46)",48.22,0.2736,13.43,104.64,253.66,35.027,61.41,335,3280,3,38,,,7.83
"       (2013 VQ46)",39.59,0.2384,9.45,70.41,219.99,30.157,49.03,249,3307,4,13,,,7.52
"       (2013 VR46)",39.79,0.1521,13.79,87.47,228.45,33.737,45.84,251,1504,4,31,,,7.33
"       (2013 VS46)",102.5,0.6375,20.17,69.40,266.40,37.139,167.78,1.04e+03,1857,3,34,,,6.76
"       (2013 VO71)",44.34,0.1432,15.73,26.47,147.49,37.994,50.69,295,1106,6,8,,,6.56
"       (2013 VQ71)",39.78,0.0702,9.32,121.31,172.73,36.985,42.57,251,1086,4,12,,,7.47
"       (2013 VR71)",39.76,0.2100,16.17,75.16,274.92,31.408,48.11,251,1037,4,9,,,8.62
"       (2013 VS71)",39.95,0.2212,13.62,111.82,278.70,31.118,48.79,253,2919,4,12,,,8.95
"       (2013 VT71)",39.73,0.2897,11.19,128.64,329.92,28.221,51.24,250,1143,4,18,,,8.56
"       (2013 VU71)",103.4,0.6686,13.88,140.99,281.46,34.253,172.48,1.05e+03,1849,3,17,,,8.30
"       (2013 VV71)",40.81,0.0563,16.64,103.77,51.96,38.510,43.11,261,1449,4,14,,,7.52
"       (2013 VW71)",44.52,0.0195,1.59,63.27,313.29,43.653,45.39,297,1792,4,23,,,7.07
"       (2013 VX71)",44.42,0.0905,2.97,30.31,323.53,40.400,48.44,296,1844,4,17,,,7.36
"       (2013 VY71)",39.8,0.1624,10.59,63.82,326.66,33.340,46.27,251,1831,4,15,,,8.28
"       (2013 VZ71)",53.07,0.2900,28.07,174.36,212.39,37.680,68.46,387,1888,4,20,,,8.10
"       (2013 VA72)",41.96,0.1180,15.02,158.97,202.95,37.007,46.91,272,1527,4,18,,,7.89
"       (2013 VB72)",66.09,0.4567,17.95,56.53,276.75,35.907,96.26,537,1479,4,19,,,7.32
"       (2013 VC72)",39.83,0.2587,13.33,103.47,331.74,29.526,50.13,251,1803,3,28,,,8.72
"       (2013 VD72)",48.48,0.2905,22.13,154.03,193.57,34.395,62.56,338,1859,4,14,,,8.34
"       (2013 VE72)",44.03,0.2878,13.53,123.11,200.59,31.359,56.70,292,1792,4,19,,,7.89
"       (2013 VF72)",39.63,0.0932,26.54,188.43,65.77,35.933,43.32,249,1531,5,16,,,7.23
"       (2013 VH72)",45.89,0.1537,9.68,103.54,237.54,38.838,52.94,311,1775,4,12,,,7.84
"       (2013 WG114)",44.55,0.0711,1.47,70.12,277.46,41.384,47.72,297,1888,4,42,,,6.68
"       (2013 WH123)",46.68,0.1244,9.32,130.13,184.78,40.874,52.49,319,1856,4,32,,,7.12
"       (2013 WJ123)",39.9,0.2328,9.17,85.18,277.81,30.609,49.18,252,2929,4,23,,,7.81
"       (2013 WK123)",56.1,0.4541,15.05,169.97,188.43,30.627,81.57,420,2548,4,25,,,7.84
"       (2013 WA139)",43.84,0.1405,2.31,69.98,46.16,37.682,50.00,290,1830,4,25,,,6.85
