"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2016 QB11)",1.883,0.7363,2.60,155.03,284.62,0.496,3.27,2.58,3,8,33,,,25.80
"       (2016 QM11)",2.778,0.7217,19.20,327.44,153.29,0.773,4.78,4.63,3301,0,219,,,18.24
"       (2016 QN11)",2.222,0.5729,17.84,306.83,107.63,0.949,3.49,3.31,194,4,102,,,21.17
"       (2016 QD44)",2.631,0.8113,29.53,353.70,214.27,0.496,4.77,4.27,1568,1,41,,,18.90
"       (2016 QG44)",1.178,0.2430,17.30,351.21,236.11,0.892,1.46,1.28,40,5,29,,,22.10
"       (2016 QH44)",2.159,0.5981,2.52,327.32,100.33,0.868,3.45,3.17,180,5,54,,,22.33
"       (2016 QJ44)",1.384,0.3178,10.43,323.03,160.62,0.944,1.82,1.63,4915,0,230,4,1,20.25
"       (2016 QL44)",1.845,0.5629,6.00,169.95,248.30,0.806,2.88,2.51,15,8,52,,,25.10
"       (2016 QM44)",1.344,0.3138,18.85,335.40,84.18,0.922,1.77,1.56,188,5,69,,,23.70
"       (2016 QN44)",1.711,0.5140,10.02,161.71,252.82,0.831,2.59,2.24,10,8,87,,,22.30
"       (2016 QS44)",1.526,0.5797,6.69,176.35,260.97,0.642,2.41,1.89,10,8,45,,,24.40
"       (2016 QC45)",2.648,0.6673,24.21,331.22,310.12,0.881,4.41,4.31,39,6,129,,,21.81
"       (2016 QE45)",1.253,0.5257,4.85,18.90,95.73,0.594,1.91,1.4,7685,0,124,,,21.78
"       (2016 QF45)",2.379,0.6488,6.55,267.58,161.96,0.836,3.92,3.67,182,4,100,,,20.98
"       (2016 QA84)",1.213,0.2829,32.68,157.90,38.01,0.870,1.56,1.34,2939,1,36,,,22.10
"       (2016 QC84)",1.506,0.4027,16.63,354.16,75.90,0.899,2.11,1.85,941,2,283,,,20.13
"       (2016 QE84)",1.156,0.3963,35.10,149.16,356.85,0.698,1.61,1.24,1840,1,53,,,20.15
"       (2016 QY84)",1.163,0.1553,1.94,162.35,127.98,0.982,1.34,1.25,,9,8,,,29.57
"       (2016 RV)",2.539,0.6034,22.35,159.69,142.40,1.007,4.07,4.05,34,6,63,,,22.50
"       (2016 RW)",1.613,0.3849,4.84,238.34,158.73,0.992,2.23,2.05,832,0,82,,,23.25
"       (2016 RX)",2.565,0.7430,13.32,163.69,92.94,0.659,4.47,4.11,24,6,35,,,25.90
"       (2016 RN1)",1.31,0.2752,25.29,188.61,20.51,0.950,1.67,1.5,3316,0,90,,,21.04
"       (2016 RQ1)",1.122,0.1980,6.39,167.85,271.66,0.900,1.34,1.19,225,4,42,,,24.80
"       (2016 RR1)",1.666,0.3991,5.33,340.54,345.85,1.001,2.33,2.15,23,7,33,,,28.00
"       (2016 RS1)",1.757,0.4330,1.65,337.89,345.65,0.996,2.52,2.33,2,7,18,,,29.20
"       (2016 RU1)",2.205,0.5651,0.58,184.40,124.61,0.959,3.45,3.27,7,7,44,,,27.60
"       (2016 RH17)",1.385,0.3009,24.23,167.70,210.98,0.968,1.80,1.63,4,8,86,,,23.50
"       (2016 RM17)",1.288,0.2379,6.56,341.77,320.66,0.982,1.59,1.46,8,7,26,,,27.60
"       (2016 RN17)",1.215,0.2267,37.94,342.07,75.12,0.939,1.49,1.34,14,8,69,,,23.20
"       (2016 RO17)",2.056,0.6322,6.68,167.72,246.49,0.756,3.36,2.95,8,7,79,,,26.51
"       (2016 RP17)",2.333,0.7091,3.26,355.46,267.00,0.679,3.99,3.56,24,8,85,,,24.50
"       (2016 RQ17)",1.161,0.3615,39.88,164.18,276.40,0.742,1.58,1.25,3,8,56,,,23.90
"       (2016 RY17)",1.708,0.4934,2.29,156.46,246.56,0.865,2.55,2.23,12,7,46,,,25.36
"       (2016 RZ17)",1.022,0.0579,29.05,164.47,281.00,0.963,1.08,1.03,4,7,54,,,25.50
"       (2016 RR19)",1.728,0.4758,2.56,336.43,318.65,0.906,2.55,2.27,4,7,25,,,28.60
"       (2016 RU19)",1.601,0.6695,5.07,104.62,129.69,0.529,2.67,2.03,4,9,14,,,23.40
"       (2016 RW19)",1.256,0.4802,8.21,273.40,187.98,0.653,1.86,1.41,2596,1,57,,,21.00
"       (2016 RY19)",2.543,0.6127,7.76,150.77,234.62,0.985,4.10,4.06,3,9,11,,,25.10
"       (2016 RA20)",2.657,0.7059,9.07,107.53,159.69,0.781,4.53,4.33,3,9,19,,,23.00
"       (2016 RG20)",1.022,0.2628,17.18,160.90,336.98,0.753,1.29,1.03,372,2,26,,,23.60
"       (2016 RH20)",1.631,0.3788,13.60,1.47,274.76,1.013,2.25,2.08,16,8,25,,,23.40
"       (2016 RL20)",1.256,0.4008,19.79,357.93,92.73,0.752,1.76,1.41,17,7,48,,,23.50
"       (2016 RM20)",1.164,0.1604,9.31,174.61,227.87,0.977,1.35,1.26,10,7,42,,,26.20
"       (2016 RN20)",1.075,0.0732,5.36,345.20,42.12,0.996,1.15,1.11,1,6,19,,,28.20
"       (2016 RO20)",2.322,0.6596,2.10,342.68,69.96,0.790,3.85,3.54,1,7,59,,,27.20
"       (2016 RP20)",1.973,0.5055,8.18,172.16,209.48,0.975,2.97,2.77,6,8,28,,,25.60
"       (2016 RR20)",2.662,0.7199,35.90,211.95,353.89,0.746,4.58,4.34,36,9,25,,,18.06
"       (2016 RS20)",1.291,0.3521,16.31,344.52,282.30,0.836,1.75,1.47,19,7,30,,,23.84
"       (2016 RQ33)",1.307,0.3025,32.88,30.17,173.27,0.912,1.70,1.49,4511,0,106,,,19.31
"       (2016 RU33)",1.024,0.2230,5.44,344.67,108.18,0.796,1.25,1.04,7,6,28,,,27.50
"       (2016 RV33)",1.949,0.4813,7.58,344.11,339.94,1.011,2.89,2.72,14,8,29,,,26.60
"       (2016 RZ33)",2.181,0.6345,9.66,205.29,205.25,0.797,3.57,3.22,3,9,44,,,21.60
"       (2016 RB34)",1.138,0.1094,9.00,346.80,313.36,1.013,1.26,1.21,14,7,43,,,25.00
"       (2016 RD34)",1.046,0.0347,1.96,349.59,11.00,1.010,1.08,1.07,115,2,93,0,1,27.70
"       (2016 RE34)",1.489,0.3219,1.56,169.86,175.73,1.010,1.97,1.82,5,3,59,0,1,28.30
"       (2016 RF34)",1.565,0.3654,10.32,350.16,25.12,0.993,2.14,1.96,65,5,94,,,24.50
"       (2016 RH40)",1.319,0.2673,15.16,177.58,233.38,0.966,1.67,1.51,27,8,61,,,24.30
"       (2016 RK40)",2.235,0.6221,4.71,344.79,305.73,0.845,3.63,3.34,3,8,17,,,27.70
"       (2016 RL40)",1.219,0.3836,10.28,168.86,87.25,0.751,1.69,1.35,3,8,19,,,25.60
"       (2016 RM40)",2.434,0.7616,0.96,297.01,319.61,0.580,4.29,3.8,16,8,39,,,24.67
"       (2016 RO40)",2.295,0.6488,3.83,4.97,284.18,0.806,3.78,3.48,13,8,23,,,24.50
"       (2016 RP40)",1.159,0.3240,7.40,352.58,267.32,0.784,1.53,1.25,1849,0,60,,,24.81
"       (2016 RN41)",1.014,0.3162,9.58,169.03,287.27,0.693,1.33,1.02,,9,10,,,31.02
"       (2016 RQ41)",2.088,0.6810,10.21,146.33,337.47,0.666,3.51,3.02,2239,0,71,,,20.26
"       (2016 SA)",1.533,0.5602,15.46,207.96,26.38,0.674,2.39,1.9,719,1,40,,,20.70
"       (2016 SB)",2.561,0.6310,14.49,350.61,314.27,0.945,4.18,4.1,18,8,39,,,23.10
"       (2016 SC)",1.475,0.3287,2.67,183.27,202.03,0.990,1.96,1.79,4,6,99,,,27.60
"       (2016 SD)",2.812,0.7099,6.32,277.33,177.90,0.816,4.81,4.72,1852,0,400,,,18.88
"       (2016 SF)",2.135,0.6089,5.63,0.24,285.24,0.835,3.44,3.12,14,8,21,,,24.30
"       (2016 SG)",1.747,0.5863,5.85,0.76,79.42,0.723,2.77,2.31,5,7,47,,,26.60
"       (2016 SH)",1.692,0.5093,20.46,359.46,287.28,0.830,2.55,2.2,14,8,41,,,24.20
"       (2016 SJ)",1.829,0.5468,1.62,357.58,301.79,0.829,2.83,2.47,2,7,28,,,29.00
"       (2016 SE1)",1.528,0.3679,4.41,37.00,274.71,0.966,2.09,1.89,48,6,108,,,22.70
"       (2016 SF1)",1.82,0.4479,9.60,167.53,169.92,1.005,2.63,2.45,17,7,32,,,24.70
"       (2016 SG1)",2.13,0.6963,36.40,175.49,354.46,0.647,3.61,3.11,5035,0,186,,,17.24
"       (2016 SJ1)",2.753,0.7007,6.73,42.63,35.04,0.824,4.68,4.57,141,4,77,,,22.00
"       (2016 SW1)",1.23,0.2244,5.36,184.68,224.02,0.954,1.51,1.36,3,6,55,,,28.50
"       (2016 SY1)",1.814,0.5812,2.63,185.00,104.29,0.760,2.87,2.44,5,8,21,,,26.80
"       (2016 SZ1)",1.381,0.3993,6.68,2.73,72.23,0.829,1.93,1.62,5,7,34,,,26.30
"       (2016 SA2)",1.176,0.1847,4.76,183.03,134.58,0.959,1.39,1.28,13,5,66,,,28.12
"       (2016 SG2)",2.472,0.8804,24.90,192.70,38.38,0.296,4.65,3.89,1492,0,159,,,20.60
"       (2016 SH2)",1.516,0.3834,3.01,353.17,324.10,0.935,2.10,1.87,10,7,27,,,27.20
"       (2016 SJ2)",1.663,0.4563,6.04,356.23,315.03,0.904,2.42,2.14,2,8,24,,,26.50
"       (2016 SK2)",1.36,0.3935,15.47,355.28,291.01,0.825,1.90,1.59,32,6,30,,,25.30
"       (2016 SL2)",2.062,0.7694,1.81,17.57,90.90,0.476,3.65,2.96,3,8,26,,,25.40
"       (2016 SM2)",1.144,0.2419,10.58,344.29,124.36,0.867,1.42,1.22,12,8,25,,,23.60
"       (2016 SN2)",1.922,0.7606,7.47,267.30,337.29,0.460,3.38,2.66,828,2,42,,,20.90
"       (2016 SP2)",1.02,0.1865,13.15,184.57,301.47,0.829,1.21,1.03,363,2,44,,,24.10
"       (2016 SQ2)",1.224,0.1921,23.54,178.40,250.84,0.989,1.46,1.35,13,7,33,,,23.50
"       (2016 SR2)",1.061,0.2053,4.07,13.96,85.29,0.843,1.28,1.09,560,1,86,,,26.20
"       (2016 SM3)",2.222,0.6346,34.92,342.47,157.09,0.812,3.63,3.31,2515,0,90,,,18.20
"       (2016 SN3)",1.975,0.7353,5.65,11.90,240.45,0.523,3.43,2.77,11,9,25,,,23.30
"       (2016 SP3)",1.245,0.3109,0.79,166.53,122.16,0.858,1.63,1.39,6,7,24,,,27.90
"       (2016 SQ3)",1.204,0.2605,19.14,178.45,259.65,0.890,1.52,1.32,7,8,17,,,25.30
"       (2016 SU3)",1.493,0.3483,4.93,183.43,137.96,0.973,2.01,1.82,11,7,36,,,25.30
"       (2016 SW3)",2.191,0.5604,6.67,4.29,331.55,0.963,3.42,3.24,1,6,24,,,28.30
"       (2016 SC17)",2.252,0.5592,5.09,164.82,175.50,0.993,3.51,3.38,6,8,17,,,25.40
"       (2016 SG17)",1.019,0.1959,31.74,16.28,192.49,0.819,1.22,1.03,385,1,80,,,21.70
"       (2016 SH35)",1.398,0.2728,7.78,22.66,332.58,1.017,1.78,1.65,27,7,50,,,24.90
"       (2016 SJ35)",1.753,0.4613,14.40,181.56,143.20,0.944,2.56,2.32,43,5,78,,,24.60
"       (2016 TA)",2.384,0.8908,7.22,6.63,127.46,0.260,4.51,3.68,1,8,49,,,26.30
"       (2016 TC)",1.321,0.4043,1.64,211.59,237.13,0.787,1.86,1.52,3,8,23,,,25.93
"       (2016 TD)",1.611,0.4695,13.42,8.02,302.44,0.855,2.37,2.05,3,7,35,,,28.10
"       (2016 TF)",1.81,0.4683,14.65,7.34,39.12,0.962,2.66,2.43,10,7,79,,,25.70
"       (2016 TG)",1.816,0.5762,1.21,245.02,198.68,0.770,2.86,2.45,4,8,46,,,25.40
"       (2016 TH)",1.038,0.2594,2.33,191.49,276.12,0.768,1.31,1.06,1,5,56,,,29.40
"       (2016 TJ)",1.334,0.2795,23.73,5.22,308.50,0.961,1.71,1.54,8,8,29,,,24.80
"       (2016 TK)",1.327,0.2650,9.78,182.41,257.66,0.975,1.68,1.53,1240,0,80,,,23.30
"       (2016 TL)",1.726,0.4362,22.65,14.20,315.72,0.973,2.48,2.27,9,8,36,,,24.00
"       (2016 TM)",1.151,0.1683,0.37,350.63,328.20,0.958,1.35,1.24,34,6,108,,,27.50
"       (2016 TO)",1.382,0.2747,23.19,9.32,51.79,1.002,1.76,1.62,11,8,76,,,23.00
"       (2016 TP)",1.851,0.4511,10.56,188.90,223.82,1.016,2.69,2.52,27,7,65,,,23.50
"       (2016 TS)",2.318,0.5617,2.59,175.31,179.58,1.016,3.62,3.53,13,8,26,,,25.40
"       (2016 TT)",1.802,0.5065,4.75,184.20,130.43,0.889,2.71,2.42,31,6,62,,,26.00
"       (2016 TU)",1.684,0.5876,16.02,8.63,82.56,0.695,2.67,2.19,2,8,50,,,27.20
"       (2016 TP2)",1.468,0.4914,12.71,192.42,258.10,0.746,2.19,1.78,3,7,75,,,26.60
"       (2016 TQ2)",1.863,0.5632,10.22,11.26,296.31,0.814,2.91,2.54,6,7,89,,,26.40
"       (2016 TR2)",1.725,0.4376,5.39,7.68,323.22,0.970,2.48,2.27,5,8,16,,,26.30
"       (2016 TS2)",1.532,0.3447,8.74,192.35,195.68,1.004,2.06,1.9,5,7,36,,,26.50
"       (2016 TJ10)",1.759,0.5082,15.85,196.67,233.56,0.865,2.65,2.33,4,8,43,,,25.20
"       (2016 TK10)",2.249,0.5652,0.81,169.66,177.94,0.978,3.52,3.37,7,7,45,,,26.30
"       (2016 TM10)",2.113,0.6974,13.59,10.31,86.24,0.639,3.59,3.07,2,8,35,,,26.30
"       (2016 TU10)",1.121,0.1731,15.25,14.90,266.79,0.927,1.31,1.19,22,7,22,,,24.20
"       (2016 TV10)",2.161,0.6226,8.41,6.80,87.30,0.816,3.51,3.18,23,8,57,,,24.07
"       (2016 TW10)",2.18,0.5883,4.82,353.19,327.49,0.898,3.46,3.22,27,7,88,,,23.40
"       (2016 TX10)",1.949,0.6092,4.71,6.93,75.61,0.762,3.14,2.72,3,8,41,,,25.70
"       (2016 TY10)",1.171,0.1355,23.00,191.31,244.16,1.012,1.33,1.27,4,8,45,,,24.00
"       (2016 TA11)",1.262,0.3156,0.81,311.76,128.41,0.864,1.66,1.42,3,7,26,,,27.10
"       (2016 TB11)",1.799,0.4988,9.25,196.87,123.98,0.902,2.70,2.41,8,8,36,,,25.23
"       (2016 TC11)",1.541,0.4629,15.82,20.77,283.12,0.828,2.25,1.91,26,7,68,,,23.60
"       (2016 TD11)",1.803,0.4549,4.63,10.96,30.64,0.983,2.62,2.42,9,7,66,,,26.32
"       (2016 TN11)",1.678,0.4119,17.09,195.28,128.63,0.987,2.37,2.17,22,7,35,,,23.50
"       (2016 TO11)",2.071,0.5473,4.36,196.17,218.50,0.937,3.20,2.98,5,8,30,,,27.30
"       (2016 TP11)",1.037,0.1776,1.54,168.60,108.16,0.852,1.22,1.06,676,3,105,,,24.30
"       (2016 TQ11)",1.032,0.1688,5.23,205.03,57.52,0.858,1.21,1.05,30,5,41,,,25.70
"       (2016 TR11)",1.456,0.4738,4.93,96.49,11.88,0.766,2.15,1.76,9,8,30,,,22.13
"       (2016 TJ17)",2.131,0.6348,2.42,13.58,293.90,0.778,3.48,3.11,19,7,86,,,25.30
"       (2016 TX17)",1.833,0.5941,11.27,206.47,247.96,0.744,2.92,2.48,7,9,36,,,23.50
"       (2016 TB18)",1.078,0.0842,1.53,190.30,305.70,0.987,1.17,1.12,196,3,99,,,24.80
"       (2016 TD18)",1.767,0.4386,3.35,116.58,333.33,0.992,2.54,2.35,149,5,62,,,23.60
"       (2016 TJ18)",2.408,0.5830,17.72,44.94,349.03,1.004,3.81,3.74,122,5,89,,,20.55
"       (2016 TK18)",2.013,0.5516,3.68,196.85,226.82,0.902,3.12,2.86,3,8,14,,,27.40
"       (2016 TL18)",1.206,0.6626,11.05,55.21,197.13,0.407,2.01,1.32,1496,0,60,,,21.50
"       (2016 TN18)",2.334,0.5713,4.24,31.06,309.55,1.001,3.67,3.57,31,7,51,,,24.43
"       (2016 TO18)",1.331,0.3616,13.25,198.51,108.35,0.850,1.81,1.54,4,7,37,,,25.70
"       (2016 TP18)",1.092,0.6856,4.63,210.95,295.49,0.343,1.84,1.14,9,8,54,,,24.78
"       (2016 TQ18)",2.497,0.6007,3.60,7.06,339.39,0.997,4.00,3.95,31,6,37,,,26.30
"       (2016 TW18)",1.975,0.6248,4.56,235.66,235.12,0.741,3.21,2.78,26,7,55,,,22.60
"       (2016 TX18)",1.331,0.2973,9.85,5.80,301.19,0.935,1.73,1.54,4,8,24,,,25.40
"       (2016 TB19)",1.566,0.5060,2.67,197.08,252.46,0.773,2.36,1.96,2,7,31,,,29.10
"       (2016 TT19)",2.025,0.6830,7.26,94.07,30.15,0.642,3.41,2.88,34,6,23,,,21.10
"       (2016 TV19)",1.443,0.4135,3.29,23.60,280.10,0.847,2.04,1.73,2,8,16,,,25.90
"       (2016 TS54)",2.471,0.6768,6.15,16.88,300.43,0.799,4.14,3.88,3,7,32,,,27.80
"       (2016 TE55)",1.14,0.4218,9.39,194.76,290.16,0.659,1.62,1.22,6,8,22,,,26.10
"       (2016 TG55)",1.327,0.3029,0.83,11.39,73.92,0.925,1.73,1.53,29,5,83,0,2,26.00
"       (2016 TH55)",1.622,0.6735,39.82,206.85,284.61,0.530,2.71,2.07,11,9,114,,,20.91
"       (2016 TJ55)",1.172,0.3776,25.66,192.42,87.99,0.729,1.61,1.27,12,8,17,,,23.90
"       (2016 TT55)",2.359,0.5766,4.41,20.10,329.24,0.999,3.72,3.62,13,8,39,,,25.90
"       (2016 TY55)",1.031,0.1532,4.21,206.91,264.40,0.873,1.19,1.05,9,5,45,,,26.90
"       (2016 TZ55)",1.22,0.5529,15.05,201.86,286.57,0.546,1.89,1.35,3,7,18,,,27.00
"       (2016 TA56)",2.692,0.7816,32.34,173.89,359.73,0.588,4.80,4.42,4817,1,82,,,18.26
"       (2016 TE56)",2.029,0.9002,24.52,60.78,181.38,0.203,3.86,2.89,28,7,27,,,20.14
"       (2016 TH56)",1.222,0.1890,13.70,3.73,129.11,0.991,1.45,1.35,1468,0,63,,,22.20
"       (2016 TM56)",1.119,0.1308,2.35,213.79,126.27,0.973,1.27,1.18,42,4,162,,,26.90
"       (2016 TQ56)",1.577,0.4323,6.70,206.89,116.81,0.895,2.26,1.98,19,7,54,,,24.01
"       (2016 TB57)",1.102,0.1231,0.30,294.76,147.90,0.967,1.24,1.16,201,3,140,0,1,26.10
"       (2016 TC57)",2.175,0.5480,4.47,20.87,339.80,0.983,3.37,3.21,23,7,38,,,27.20
"       (2016 TS92)",2.048,0.5985,14.85,278.01,9.66,0.822,3.27,2.93,1993,0,44,,,20.18
"       (2016 TT92)",2.352,0.5726,1.13,354.63,5.02,1.005,3.70,3.61,36,6,45,,,26.40
"       (2016 TY92)",2.825,0.6446,12.15,80.12,24.83,1.004,4.65,4.75,2037,0,100,,,19.77
"       (2016 TT93)",1.707,0.4625,22.31,42.86,56.75,0.917,2.50,2.23,35,6,46,,,22.40
"       (2016 TU93)",1.713,0.4638,2.10,164.81,158.83,0.918,2.51,2.24,13,8,9,,,26.30
"       (2016 TZ93)",1.105,0.3276,7.45,30.77,226.65,0.743,1.47,1.16,34,6,17,,,23.80
"       (2016 TG94)",1.698,0.4461,1.21,198.65,140.19,0.941,2.46,2.21,1,7,11,,,29.66
"       (2016 UD)",1.536,0.6653,10.26,24.93,257.69,0.514,2.56,1.9,1,8,24,,,26.60
"       (2016 UE)",1.057,0.1519,1.09,181.04,296.56,0.896,1.22,1.09,240,3,69,,,25.10
"       (2016 UT4)",2.047,0.5046,2.90,359.85,349.40,1.014,3.08,2.93,42,6,117,,,22.30
"       (2016 UL5)",2.605,0.6554,25.21,349.43,116.42,0.898,4.31,4.21,1429,1,56,,,18.80
"       (2016 UN5)",1.548,0.3436,4.25,26.54,40.90,1.016,2.08,1.93,79,6,71,,,25.10
"       (2016 UP5)",2.846,0.6444,4.11,19.76,350.79,1.012,4.68,4.8,16,7,74,,,24.40
"       (2016 UQ5)",1.913,0.4870,7.24,23.95,38.13,0.981,2.84,2.65,14,7,72,,,25.00
"       (2016 UX5)",1.247,0.2606,2.65,205.94,246.56,0.922,1.57,1.39,12,7,38,,,26.50
"       (2016 UZ25)",2.497,0.7929,3.82,32.33,114.58,0.517,4.48,3.95,40,6,186,,,21.60
"       (2016 UA26)",1.763,0.4873,11.85,224.00,100.61,0.904,2.62,2.34,7,9,33,,,23.70
"       (2016 UB26)",2.548,0.7055,4.70,13.41,87.66,0.750,4.35,4.07,7,8,35,,,24.93
"       (2016 UC26)",2.059,0.5641,5.31,185.86,258.50,0.898,3.22,2.95,34,7,41,,,22.59
"       (2016 UD26)",2.492,0.6172,4.29,9.83,344.17,0.954,4.03,3.93,19,7,29,,,24.30
"       (2016 UJ31)",1.48,0.3289,30.28,348.60,5.16,0.993,1.97,1.8,2349,1,86,,,19.43
"       (2016 UR31)",1.216,0.3041,1.81,229.88,78.40,0.846,1.59,1.34,1474,1,50,,,24.70
"       (2016 US31)",1.521,0.3650,1.64,167.21,182.01,0.966,2.08,1.88,11,8,25,,,25.20
"       (2016 UM36)",2.362,0.6205,2.97,246.53,82.60,0.897,3.83,3.63,10,9,22,,,24.30
"       (2016 UP36)",2.537,0.6921,2.10,197.87,261.25,0.781,4.29,4.04,3,8,36,,,26.10
"       (2016 UQ36)",1.807,0.5087,4.67,211.40,132.81,0.888,2.73,2.43,10,7,45,,,27.60
"       (2016 UR36)",2.052,0.6673,0.45,19.08,97.01,0.683,3.42,2.94,4,7,37,,,27.50
"       (2016 UW40)",1.334,0.3006,14.52,43.73,244.53,0.933,1.74,1.54,1927,0,72,,,21.80
"       (2016 UY40)",1.673,0.3992,20.99,14.24,64.04,1.005,2.34,2.16,93,5,42,,,21.80
"       (2016 UZ40)",2.073,0.7330,2.35,98.17,36.85,0.554,3.59,2.98,1097,0,72,,,23.40
"       (2016 UA41)",1.199,0.2098,8.84,34.00,293.45,0.948,1.45,1.31,26,6,94,,,24.40
"       (2016 UB41)",1.998,0.5648,3.75,27.21,58.51,0.870,3.13,2.83,3,7,31,,,27.10
"       (2016 UD41)",2.82,0.6507,2.14,53.59,307.19,0.985,4.66,4.74,37,7,153,,,22.80
"       (2016 UO41)",1.006,0.4213,9.46,216.14,48.54,0.582,1.43,1.01,730,2,45,,,24.40
"       (2016 UP41)",1.082,0.1945,5.35,250.18,336.08,0.871,1.29,1.12,352,3,76,,,21.70
"       (2016 UR41)",1.572,0.4541,1.73,23.76,68.00,0.858,2.29,1.97,2,7,24,,,28.00
"       (2016 UZ41)",2.242,0.5788,12.20,60.34,266.87,0.945,3.54,3.36,54,6,67,,,20.20
"       (2016 UA42)",1.036,0.4430,25.05,56.57,205.63,0.577,1.49,1.05,394,2,63,,,21.20
"       (2016 UC42)",1.807,0.5621,2.19,55.17,268.97,0.791,2.82,2.43,11,8,50,,,24.90
"       (2016 UY56)",1.325,0.4459,0.90,244.63,250.54,0.734,1.92,1.53,25,2,127,6,3,23.94
"       (2016 UZ56)",1.151,0.1736,14.50,42.59,81.60,0.951,1.35,1.23,177,4,46,,,23.90
"       (2016 UE57)",1.015,0.1857,10.05,34.41,265.95,0.826,1.20,1.02,11,6,69,,,26.40
"       (2016 UG57)",2.004,0.4980,0.65,215.95,175.67,1.006,3.00,2.84,4,7,51,,,27.70
"       (2016 UH57)",1.352,0.2628,12.93,38.43,21.09,0.997,1.71,1.57,6,7,40,,,26.06
"       (2016 UV80)",1.528,0.5400,3.49,183.00,129.89,0.703,2.35,1.89,22,8,43,,,22.90
"       (2016 UW80)",1.165,0.1694,12.99,37.40,108.58,0.967,1.36,1.26,3642,0,121,,,23.91
"       (2016 UF101)",2.687,0.6326,10.13,317.14,18.59,0.987,4.39,4.41,53,5,78,,,21.80
"       (2016 UH101)",2.096,0.5300,4.71,176.16,175.66,0.985,3.21,3.04,2313,0,93,,,22.61
"       (2016 UJ101)",1.255,0.2211,26.69,239.97,109.70,0.977,1.53,1.41,2468,0,194,,,20.54
"       (2016 UA107)",2.723,0.7745,26.97,232.52,22.73,0.614,4.83,4.49,12,8,16,,,20.80
"       (2016 UB107)",1.373,0.3062,0.97,18.24,58.01,0.952,1.79,1.61,35,3,26,1,1,25.20
"       (2016 UC107)",2.011,0.5888,2.03,211.76,247.73,0.827,3.19,2.85,4,7,45,,,25.60
"       (2016 UR109)",1.143,0.3092,19.34,1.73,280.19,0.790,1.50,1.22,4040,0,51,,,22.18
"       (2016 VF)",1.561,0.3746,9.87,37.56,39.54,0.976,2.15,1.95,6,7,21,,,26.43
"       (2016 VH)",1.354,0.2732,2.73,211.73,158.30,0.984,1.72,1.58,27,6,100,,,26.70
"       (2016 VK)",1.786,0.7799,5.98,210.97,315.31,0.393,3.18,2.39,17,9,35,,,22.40
"       (2016 VQ)",2.476,0.6576,2.66,229.76,229.03,0.848,4.10,3.9,17,8,54,,,26.00
"       (2016 VR)",1.163,0.3280,3.47,45.19,87.82,0.781,1.54,1.25,1832,0,45,0,1,26.30
"       (2016 VS)",1.015,0.3320,2.46,43.17,107.64,0.678,1.35,1.02,2,6,32,,,27.40
"       (2016 VY)",1.747,0.4818,24.31,227.72,112.59,0.905,2.59,2.31,34,6,54,,,22.35
"       (2016 VZ)",1.035,0.3249,4.18,44.07,107.94,0.698,1.37,1.05,5,6,71,,,25.90
"       (2016 VA1)",1.18,0.4217,29.23,46.77,96.68,0.682,1.68,1.28,6,8,79,,,23.50
"       (2016 VC1)",2.289,0.6857,13.37,245.49,241.61,0.719,3.86,3.46,21,4,134,2,1,21.71
"       (2016 VN1)",1.058,0.3856,26.30,222.54,287.90,0.650,1.47,1.09,5,7,34,,,25.78
"       (2016 VP1)",1.535,0.5663,2.80,218.90,95.43,0.666,2.40,1.9,2,8,23,,,27.20
"       (2016 VT1)",1.052,0.4824,5.60,181.59,348.96,0.544,1.56,1.08,17,8,30,,,23.90
"       (2016 VX1)",1.2,0.5388,3.50,54.34,102.86,0.554,1.85,1.31,9,5,21,1,1,25.00
"       (2016 VY1)",1.118,0.1283,10.63,230.49,202.74,0.974,1.26,1.18,2420,1,43,2,1,24.70
"       (2016 VZ1)",1.072,0.1384,24.00,224.17,250.69,0.924,1.22,1.11,2,7,41,,,26.10
"       (2016 VG2)",1.684,0.6443,9.87,124.90,48.43,0.599,2.77,2.19,8800,0,70,,,19.55
"       (2016 VK2)",1.781,0.6018,2.64,261.11,227.61,0.709,2.85,2.38,5,8,24,,,25.00
"       (2016 VL2)",2.197,0.5399,1.75,241.13,151.18,1.011,3.38,3.26,15,8,23,,,27.00
"       (2016 VO2)",1.575,0.5169,9.19,226.48,102.54,0.761,2.39,1.98,2,8,19,,,26.70
"       (2016 VQ2)",1.982,0.5058,11.16,45.10,327.35,0.979,2.98,2.79,24,7,78,,,23.50
"       (2016 VT2)",2.38,0.6712,22.63,324.29,184.82,0.782,3.98,3.67,2509,0,142,,,18.45
"       (2016 VV2)",2.521,0.6065,5.31,29.37,36.31,0.992,4.05,4,87,6,35,,,24.80
"       (2016 VW2)",1.251,0.2125,12.63,223.28,144.18,0.986,1.52,1.4,9,7,37,,,26.30
"       (2016 VH3)",2.39,0.6183,45.16,53.94,109.48,0.912,3.87,3.7,5614,0,57,,,18.60
"       (2016 VJ3)",1.573,0.6822,34.48,43.73,253.62,0.500,2.65,1.97,2,9,41,,,24.60
"       (2016 VM3)",1.381,0.2650,13.63,222.41,169.08,1.015,1.75,1.62,24,7,38,,,24.80
