"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"551340 (2013 BH31)",5.19,0.0705,8.69,87.60,305.32,4.824,5.56,11.8,4444,0,163,,,14.35
"551406 (2013 CQ85)",5.241,0.0705,10.94,120.63,307.92,4.871,5.61,12,3661,0,105,,,14.34
"551417 (2013 CQ104)",5.203,0.1791,6.56,105.61,319.34,4.271,6.14,11.9,4831,0,96,,,14.81
"551867 (2013 NK49)",5.205,0.0536,25.49,229.18,126.77,4.926,5.48,11.9,5534,0,122,,,13.65
"551898 (2013 PT39)",5.159,0.0670,1.87,122.36,186.99,4.813,5.50,11.7,6814,0,74,,,14.42
"552046 (2013 RJ129)",5.098,0.0528,1.66,82.99,278.87,4.829,5.37,11.5,5944,0,110,,,14.40
"552117 (2013 TU41)",5.271,0.0960,11.64,203.21,186.53,4.765,5.78,12.1,7503,0,213,,,13.70
"552122 (2013 TX46)",5.181,0.1659,9.90,22.95,255.81,4.321,6.04,11.8,4464,0,136,,,13.93
"552127 (2013 TU55)",5.159,0.0486,25.53,218.17,55.60,4.908,5.41,11.7,5907,0,208,,,14.05
"552177 (2013 TL143)",5.099,0.0827,10.60,37.95,344.57,4.678,5.52,11.5,7971,0,283,,,13.60
"552226 (2013 UB34)",5.202,0.0546,28.11,213.22,159.16,4.918,5.49,11.9,4840,0,65,,,14.28
"552354 (2013 WR123)",5.243,0.0640,7.56,117.13,22.20,4.908,5.58,12,6804,0,51,,,14.82
"553392 (2011 MS14)",5.186,0.1586,12.44,236.38,99.26,4.363,6.01,11.8,5135,0,81,,,14.20
"553393 (2011 NR4)",5.102,0.0708,11.43,153.55,213.31,4.741,5.46,11.5,3682,0,93,,,14.55
"553402 (2011 OO26)",5.125,0.0298,12.38,122.31,233.36,4.972,5.28,11.6,6022,0,110,,,14.21
"553408 (2011 OH40)",5.205,0.0819,7.50,123.44,202.21,4.779,5.63,11.9,8330,0,131,,,14.39
"553421 (2011 OJ63)",5.258,0.0252,27.86,125.81,274.26,5.126,5.39,12.1,3669,0,64,,,14.54
"553424 (2011 OZ69)",5.235,0.1323,7.73,181.45,154.86,4.543,5.93,12,4355,0,73,,,14.62
"553428 (2011 PA1)",5.245,0.0465,22.51,144.80,148.37,5.001,5.49,12,6327,0,190,,,13.39
"553435 (2011 PV15)",5.248,0.0921,20.95,170.96,134.47,4.765,5.73,12,7256,0,76,,,14.72
"553437 (2011 QO3)",5.205,0.1209,9.87,265.83,42.64,4.576,5.83,11.9,7949,0,264,,,12.98
"553813 (2011 WT175)",5.217,0.1782,24.73,86.18,31.65,4.287,6.15,11.9,7160,0,141,,,13.82
"554123 (2012 MN6)",5.208,0.0765,26.85,231.28,100.63,4.810,5.61,11.9,3301,1,83,,,14.31
"554166 (2012 QD23)",5.146,0.0790,18.12,181.26,151.21,4.740,5.55,11.7,7923,0,285,,,13.79
"554167 (2012 QS25)",5.284,0.0282,15.09,183.63,139.40,5.135,5.43,12.1,5886,0,149,,,14.08
"554176 (2012 QF40)",5.24,0.0550,23.30,173.16,318.31,4.952,5.53,12,7945,0,384,,,13.05
"554191 (2012 QD64)",5.179,0.0594,7.90,351.81,345.57,4.871,5.49,11.8,5953,0,50,,,14.58
"554194 (2012 QN65)",5.139,0.1026,6.22,143.12,165.58,4.611,5.67,11.6,7229,0,108,,,14.49
"554207 (2012 RB27)",5.128,0.0785,29.66,192.62,135.15,4.725,5.53,11.6,7286,0,239,,,13.67
"554228 (2012 SN6)",5.132,0.0828,26.38,242.92,89.85,4.707,5.56,11.6,7912,0,178,,,13.23
"554234 (2012 SK17)",5.208,0.1337,25.14,192.74,122.78,4.512,5.90,11.9,7894,0,151,,,13.98
"554281 (2012 TF)",5.174,0.1151,6.06,157.16,146.91,4.579,5.77,11.8,7612,0,158,,,14.25
"554292 (2012 TC24)",5.258,0.0538,32.61,204.04,63.13,4.975,5.54,12.1,7152,0,141,,,14.32
"554630 (2012 VR40)",5.33,0.0567,0.92,44.54,264.65,5.028,5.63,12.3,6051,0,151,,,14.76
"554839 (2013 CW139)",5.17,0.0197,8.46,99.55,49.38,5.068,5.27,11.8,4416,0,108,,,14.29
"554895 (2013 EQ140)",5.127,0.0496,7.32,114.74,9.19,4.873,5.38,11.6,4835,0,77,,,14.69
"554903 (2013 EW174)",5.208,0.0469,0.75,104.75,348.72,4.964,5.45,11.9,5176,0,160,,,14.75
"555034 (2013 OT11)",5.251,0.0617,27.03,197.06,83.16,4.927,5.58,12,5560,0,143,,,14.12
"555159 (2013 RZ109)",5.193,0.0368,2.06,263.44,83.52,5.002,5.38,11.8,3575,0,110,,,14.57
"555168 (2013 RZ136)",5.15,0.1004,16.13,68.49,250.52,4.633,5.67,11.7,4424,0,70,,,14.39
"555173 (2013 SJ5)",5.269,0.0648,11.66,225.65,120.47,4.927,5.61,12.1,5566,0,147,,,13.68
"555272 (2013 TU200)",5.282,0.0512,17.10,203.16,109.41,5.012,5.55,12.1,4321,0,84,,,14.49
"555276 (2013 TV213)",5.24,0.0340,3.74,165.82,192.50,5.062,5.42,12,5630,0,74,,,14.69
"555843 (2014 EU243)",5.188,0.0803,32.18,176.42,226.99,4.771,5.60,11.8,5243,0,124,,,14.42
"557082 (2014 SO349)",5.166,0.0093,29.55,89.87,171.66,5.118,5.21,11.7,2483,1,67,,,14.68
"557111 (2014 SE378)",5.307,0.0592,29.14,139.02,165.58,4.993,5.62,12.2,6682,0,141,,,13.62
"557165 (2014 TT44)",5.148,0.0344,25.05,38.81,329.98,4.971,5.32,11.7,4805,0,131,,,13.68
"557182 (2014 TG57)",5.09,0.0722,27.17,222.42,127.40,4.723,5.46,11.5,7954,0,174,,,14.00
"557191 (2014 TQ66)",5.199,0.0478,14.27,228.68,117.56,4.950,5.45,11.9,7520,0,203,,,13.73
"557202 (2014 TX75)",5.179,0.0152,22.77,207.89,169.03,5.101,5.26,11.8,4813,0,96,,,14.46
"557257 (2014 UA22)",5.125,0.0819,7.93,102.92,258.51,4.706,5.55,11.6,5556,0,144,,,14.07
"557260 (2014 UQ27)",5.302,0.0553,23.35,225.09,90.13,5.009,5.60,12.2,8180,0,158,,,13.88
"557334 (2014 US97)",5.115,0.0755,19.25,66.24,271.77,4.729,5.50,11.6,3158,0,92,,,14.36
"557546 (2014 WU4)",5.26,0.0293,22.14,226.15,26.62,5.106,5.41,12.1,2865,1,120,,,14.39
"557548 (2014 WN6)",5.289,0.0173,24.58,220.74,38.30,5.197,5.38,12.2,7901,0,213,,,13.50
"557596 (2014 WK53)",5.178,0.1206,7.87,73.87,266.99,4.554,5.80,11.8,5553,0,126,,,14.26
"557679 (2014 WZ119)",5.179,0.0468,32.43,86.51,269.89,4.937,5.42,11.8,7295,0,432,,,12.76
"557681 (2014 WD124)",5.142,0.0789,17.00,257.25,80.72,4.736,5.55,11.7,7544,0,140,,,13.65
"557757 (2014 WD211)",5.234,0.1022,23.23,242.27,70.41,4.699,5.77,12,5119,0,91,,,13.72
"557761 (2014 WB214)",5.203,0.0612,12.75,78.45,341.22,4.884,5.52,11.9,7926,0,183,,,13.99
"557920 (2014 WY383)",5.201,0.0796,18.15,55.59,253.73,4.787,5.61,11.9,5555,0,87,,,14.32
"558009 (2014 WO471)",5.144,0.0752,17.62,242.78,56.59,4.757,5.53,11.7,2411,1,56,,,14.54
"558011 (2014 WC472)",5.208,0.0967,10.07,122.70,271.94,4.704,5.71,11.9,7926,0,227,,,13.92
"558012 (2014 WK472)",5.249,0.0817,9.25,181.75,169.33,4.821,5.68,12,7617,0,104,,,14.29
"558091 (2014 WE535)",5.307,0.0539,24.51,113.28,226.72,5.021,5.59,12.2,6329,0,153,,,13.67
"558104 (2014 WL564)",5.163,0.0737,32.46,118.51,179.14,4.782,5.54,11.7,5121,0,106,,,14.46
"558121 (2014 WC574)",5.297,0.0494,27.70,140.17,181.92,5.036,5.56,12.2,6365,0,116,,,14.09
"558167 (2014 XK40)",5.199,0.1751,4.37,83.59,292.42,4.289,6.11,11.9,7914,0,130,,,14.32
"558171 (2014 XQ44)",5.146,0.0976,30.55,74.47,223.37,4.643,5.65,11.7,2380,1,137,,,13.99
"558174 (2014 XB50)",5.162,0.0374,30.53,110.35,224.26,4.969,5.35,11.7,3121,0,96,,,14.08
"558175 (2014 XL50)",5.251,0.0376,28.44,98.31,255.19,5.054,5.45,12,6340,1,50,,,14.46
"558261 (2015 AJ5)",5.129,0.0529,32.05,84.87,267.31,4.858,5.40,11.6,2838,1,84,,,14.36
"558310 (2015 AT47)",5.247,0.0538,30.12,110.80,243.89,4.965,5.53,12,5616,0,107,,,13.91
"558364 (2015 AK95)",5.258,0.0398,30.87,128.24,230.12,5.048,5.47,12.1,2714,1,65,,,14.41
"558514 (2015 AW254)",5.278,0.0784,25.45,102.04,240.72,4.864,5.69,12.1,6329,0,138,,,13.49
"558736 (2015 BN111)",5.217,0.1272,11.34,109.78,206.08,4.554,5.88,11.9,5276,0,86,,,14.43
"559292 (2015 BU615)",5.147,0.0670,17.06,256.79,102.84,4.802,5.49,11.7,4373,0,93,,,14.63
"559663 (2015 DP134)",5.205,0.0635,15.22,90.57,283.95,4.875,5.54,11.9,7236,0,179,,,14.06
"560187 (2015 FD145)",5.136,0.0735,8.07,38.31,4.08,4.759,5.51,11.6,4826,0,138,,,14.52
"560470 (2015 FM393)",5.337,0.0687,22.44,65.69,355.79,4.971,5.70,12.3,4420,0,153,,,13.56
"560713 (2015 HB217)",5.351,0.0329,12.12,87.48,349.57,5.174,5.53,12.4,4371,0,98,,,14.38
"560802 (2015 KS149)",5.2,0.1447,12.97,67.39,129.05,4.448,5.95,11.9,7952,0,74,,,14.27
"562168 (2015 XQ260)",5.243,0.0576,4.04,229.45,107.32,4.941,5.55,12,7916,0,112,,,14.62
"562557 (2016 AM67)",5.222,0.1522,20.66,115.89,226.06,4.428,6.02,11.9,4355,0,146,,,13.73
"562585 (2016 AG88)",5.168,0.0699,12.48,247.26,112.21,4.806,5.53,11.7,8304,0,104,,,13.89
"563348 (2016 CA165)",5.207,0.0590,8.01,105.38,223.22,4.900,5.51,11.9,5639,0,135,,,14.47
"564961 (2016 YR5)",5.212,0.0536,27.85,81.07,302.60,4.933,5.49,11.9,2413,1,90,,,14.40
"564967 (2016 YA18)",5.113,0.0877,31.34,150.99,163.58,4.665,5.56,11.6,5636,0,61,,,14.48
"564968 (2016 YU18)",5.179,0.0489,36.28,87.67,250.91,4.926,5.43,11.8,4436,0,138,,,14.52
"565050 (2017 BL34)",5.191,0.0537,32.42,129.49,217.90,4.913,5.47,11.8,6729,0,173,,,13.50
"565140 (2017 BA97)",5.145,0.0220,17.77,105.08,273.53,5.031,5.26,11.7,7134,0,206,,,13.57
"565143 (2017 BT97)",5.253,0.0815,13.38,133.21,166.81,4.825,5.68,12,7231,0,217,,,13.58
"565147 (2017 BB99)",5.258,0.0458,20.66,126.90,230.59,5.017,5.50,12.1,6684,0,99,,,14.22
"565195 (2017 BB155)",5.129,0.0590,32.94,116.85,190.49,4.827,5.43,11.6,4772,0,153,,,14.52
"565196 (2017 BN156)",5.195,0.0667,32.86,151.73,132.65,4.848,5.54,11.8,3666,0,93,,,14.23
"565197 (2017 BM159)",5.282,0.0985,9.86,102.37,239.33,4.762,5.80,12.1,5911,0,118,,,14.16
"565270 (2017 DR6)",5.196,0.0382,22.94,56.86,297.91,4.997,5.39,11.8,7914,0,190,,,13.64
"565355 (2017 DP52)",5.266,0.0585,27.51,139.05,196.83,4.958,5.57,12.1,5243,0,153,,,13.99
"567066 (2019 DG)",5.187,0.0420,17.52,132.42,143.74,4.969,5.40,11.8,6348,0,117,,,14.15
"567067 (2019 GA2)",5.303,0.0400,25.73,109.90,204.09,5.091,5.52,12.2,5526,0,153,,,13.75
"567068 (2019 GX12)",5.213,0.0733,27.86,198.81,134.55,4.831,5.60,11.9,4785,0,79,,,14.46
"567069 (2019 GF13)",5.184,0.0292,17.70,203.40,213.02,5.033,5.34,11.8,3937,0,123,,,14.27
"567071 (2019 GJ48)",5.195,0.0939,23.38,218.15,99.04,4.707,5.68,11.8,4471,0,98,,,13.90
"567073 (2019 KX4)",5.173,0.0601,26.87,197.38,208.84,4.862,5.48,11.8,9222,0,315,,,13.65
"567074 (2019 KH5)",5.254,0.0759,28.62,132.02,196.67,4.855,5.65,12,6356,0,206,,,13.64
"567075 (2019 LD)",5.216,0.1999,20.20,70.02,181.70,4.173,6.26,11.9,4831,0,126,,,14.37
"567076 (2019 LE)",5.175,0.0793,30.66,135.28,122.97,4.765,5.59,11.8,5693,0,139,,,14.43
"567078 (2019 LV2)",5.176,0.0225,30.98,207.99,66.52,5.060,5.29,11.8,5519,0,120,,,14.31
"567080 (2019 NW)",5.199,0.0606,25.44,130.81,224.52,4.884,5.51,11.9,6057,0,180,,,14.03
"567119 (2020 FE5)",5.148,0.0447,23.53,107.62,220.13,4.918,5.38,11.7,6048,0,76,,,14.53
"567120 (2020 HE37)",5.172,0.1349,26.39,121.34,170.37,4.474,5.87,11.8,4417,0,106,,,14.57
"567121 (2020 HK37)",5.251,0.0935,22.33,149.06,150.52,4.760,5.74,12,4029,0,129,,,14.82
"567218 (2000 SS378)",5.265,0.0509,3.35,184.31,141.29,4.997,5.53,12.1,7589,0,103,,,14.50
"567247 (2000 TT74)",5.335,0.0979,10.60,53.28,251.20,4.813,5.86,12.3,7958,0,68,,,14.24
"567329 (2001 BY84)",5.152,0.1325,19.57,313.84,105.17,4.469,5.84,11.7,7711,0,189,,,14.01
"567349 (2001 DW119)",5.232,0.0576,4.36,213.48,243.23,4.931,5.53,12,7978,0,158,,,14.51
"567461 (2001 TR268)",5.184,0.0410,18.55,180.89,343.87,4.971,5.40,11.8,7234,0,124,,,14.13
"567513 (2001 VL137)",5.263,0.0307,6.41,227.97,314.68,5.101,5.42,12.1,7585,0,88,,,14.40
"567530 (2001 WY106)",5.286,0.0464,4.49,69.13,213.99,5.041,5.53,12.2,8299,0,129,,,14.22
"567889 (2002 VC91)",5.165,0.0373,16.17,219.56,322.61,4.973,5.36,11.7,7974,0,227,,,13.61
"567906 (2002 XS124)",5.192,0.0899,10.89,261.05,52.90,4.725,5.66,11.8,7499,0,61,,,14.49
"568425 (2003 WX214)",5.139,0.0739,2.60,343.54,315.08,4.759,5.52,11.6,7150,0,107,,,14.43
"568445 (2003 YJ184)",5.125,0.0379,7.84,74.55,299.01,4.931,5.32,11.6,7117,0,148,,,14.36
"568480 (2004 DK70)",5.187,0.0783,2.28,201.76,97.47,4.780,5.59,11.8,6343,0,84,,,14.46
"568909 (2004 XU70)",5.092,0.0366,12.74,90.60,211.78,4.905,5.28,11.5,6853,0,192,,,13.65
"568949 (2005 BA31)",5.241,0.0130,6.91,118.11,70.63,5.173,5.31,12,5990,0,66,,,14.71
"568961 (2005 BM50)",5.146,0.0479,10.69,100.82,270.41,4.900,5.39,11.7,6728,0,106,,,14.12
"568972 (2005 BW54)",5.195,0.0133,29.96,113.33,232.32,5.126,5.26,11.8,6730,0,124,,,14.02
"568974 (2005 BJ56)",5.214,0.1640,22.30,121.80,177.26,4.359,6.07,11.9,6427,0,108,,,14.72
"568989 (2005 CT86)",5.185,0.0336,8.91,338.33,0.80,5.011,5.36,11.8,6711,0,88,,,14.27
"569986 (2006 BV57)",5.18,0.0606,6.26,33.55,271.79,4.866,5.49,11.8,6770,0,126,,,14.16
"570018 (2006 BG203)",5.225,0.0456,18.70,139.65,105.49,4.987,5.46,11.9,6347,0,71,,,14.52
"570024 (2006 BF211)",5.227,0.0446,33.96,157.78,70.77,4.994,5.46,12,6349,0,173,,,13.90
"570055 (2006 BP295)",5.11,0.0529,19.49,153.73,195.08,4.840,5.38,11.6,5641,0,75,,,14.41
"570056 (2006 BN298)",5.238,0.0357,28.50,158.53,129.21,5.051,5.43,12,6347,0,74,,,14.48
"570059 (2006 BF300)",5.164,0.0334,29.08,146.80,138.94,4.992,5.34,11.7,6031,0,65,,,14.49
"570070 (2006 CM29)",5.216,0.1378,10.45,156.81,100.25,4.497,5.94,11.9,6108,0,126,,,14.76
"570071 (2006 CC33)",5.204,0.0407,6.73,281.53,129.16,4.992,5.42,11.9,6352,0,126,,,13.90
"570073 (2006 CB34)",5.117,0.0527,8.48,288.85,30.64,4.847,5.39,11.6,8332,0,119,,,13.65
"570090 (2006 CG69)",5.137,0.0516,10.02,323.04,27.21,4.871,5.40,11.6,6361,0,88,,,14.28
"570115 (2006 DL78)",5.266,0.0271,30.64,162.29,127.77,5.124,5.41,12.1,8333,0,95,,,14.34
"570134 (2006 DN139)",5.323,0.0645,8.38,131.08,187.20,4.980,5.67,12.3,6031,0,79,,,14.39
"570167 (2006 DE223)",5.192,0.0608,11.30,354.27,75.81,4.877,5.51,11.8,10401,0,79,,,14.27
"570278 (2006 JL62)",5.062,0.0340,5.86,139.98,162.62,4.890,5.23,11.4,10461,0,204,,,14.28
"570366 (2006 OS37)",5.285,0.0377,2.95,282.07,120.87,5.085,5.48,12.1,5607,0,97,,,14.52
"571177 (2007 DF128)",5.198,0.1041,8.72,152.59,103.28,4.657,5.74,11.9,5634,0,110,,,14.59
"571211 (2007 EM104)",5.108,0.0879,6.46,164.79,160.04,4.659,5.56,11.5,5950,0,136,,,14.19
"571228 (2007 EV167)",5.261,0.1025,6.03,180.60,295.01,4.722,5.80,12.1,5630,0,94,,,14.43
"571249 (2007 EP227)",5.31,0.0175,8.80,190.37,98.14,5.217,5.40,12.2,5940,0,140,,,14.22
"571269 (2007 EH241)",5.233,0.1088,26.61,185.34,108.33,4.664,5.80,12,5265,0,88,,,14.39
"571275 (2007 FT6)",5.184,0.1248,21.23,359.54,278.86,4.536,5.83,11.8,5693,0,88,,,14.34
"571297 (2007 FA59)",5.179,0.0195,3.73,168.36,62.11,5.078,5.28,11.8,5198,0,68,,,14.57
"572212 (2008 EA69)",5.294,0.0810,16.70,105.09,171.89,4.865,5.72,12.2,9592,0,237,,,13.47
"572218 (2008 EO85)",5.206,0.0306,37.82,96.65,245.17,5.047,5.37,11.9,5220,0,108,,,13.78
"572278 (2008 EG190)",5.199,0.0766,6.08,49.67,233.70,4.801,5.60,11.9,5577,0,78,,,14.33
"572282 (2008 EY190)",5.163,0.1124,14.71,196.11,86.21,4.583,5.74,11.7,5577,0,97,,,14.60
"572316 (2008 FB120)",5.062,0.0528,6.50,96.28,266.94,4.795,5.33,11.4,6374,0,58,,,14.66
"572320 (2008 FH132)",5.187,0.0830,17.02,7.82,189.73,4.757,5.62,11.8,5201,0,48,,,14.70
"572326 (2008 FL145)",5.228,0.0462,4.87,83.54,218.98,4.986,5.47,12,5569,0,127,,,14.21
"572327 (2008 FP145)",5.229,0.1300,12.55,96.28,241.30,4.549,5.91,12,7978,0,97,,,14.01
"572329 (2008 FJ146)",5.162,0.0705,3.35,216.76,30.42,4.798,5.53,11.7,8029,0,72,,,14.64
"572350 (2008 GA60)",5.233,0.1144,6.93,47.43,242.68,4.635,5.83,12,5288,0,136,,,14.33
"572355 (2008 GY77)",5.192,0.0352,7.18,100.19,204.85,5.009,5.38,11.8,8017,0,162,,,14.13
"572368 (2008 GV132)",5.22,0.0783,29.90,72.28,262.94,4.811,5.63,11.9,4812,0,93,,,13.96
"572374 (2008 GR149)",5.252,0.0767,14.07,100.91,246.14,4.849,5.65,12,6774,0,198,,,13.68
"572382 (2008 GH152)",5.123,0.0811,25.87,221.12,104.87,4.707,5.54,11.6,5319,0,90,,,14.26
"572383 (2008 GO152)",5.241,0.1037,11.79,73.60,291.04,4.697,5.78,12,5555,0,119,,,14.08
"572387 (2008 GU155)",5.198,0.1358,10.24,203.45,94.76,4.492,5.90,11.9,5218,0,107,,,14.63
"572399 (2008 GA163)",5.183,0.0500,15.85,36.97,165.27,4.924,5.44,11.8,5241,0,113,,,13.96
"572401 (2008 GL163)",5.194,0.0700,29.09,226.18,127.15,4.830,5.56,11.8,5532,0,107,,,14.15
"572402 (2008 GU163)",5.237,0.0900,21.93,204.35,58.04,4.766,5.71,12,4831,0,77,,,14.68
"572403 (2008 GG166)",5.257,0.0703,5.43,99.98,221.63,4.887,5.63,12.1,5563,0,114,,,14.23
"572408 (2008 GD168)",5.199,0.1154,5.36,10.44,274.78,4.599,5.80,11.9,5554,0,73,,,14.46
"572409 (2008 GR168)",5.26,0.1083,9.24,104.11,181.33,4.691,5.83,12.1,5618,0,84,,,14.50
"572428 (2008 HL75)",5.164,0.0521,29.38,230.80,127.95,4.895,5.43,11.7,5540,0,126,,,13.68
"572439 (2008 JK40)",5.311,0.0194,20.16,81.78,242.50,5.208,5.41,12.2,7553,0,183,,,13.44
"572455 (2008 JM47)",5.223,0.0842,17.68,40.16,296.57,4.783,5.66,11.9,5528,0,88,,,14.37
"572472 (2008 KX24)",5.259,0.0632,16.77,135.75,53.71,4.926,5.59,12.1,6414,0,105,,,14.28
"572474 (2008 KJ34)",5.241,0.0086,25.66,200.43,39.26,5.196,5.29,12,5191,0,65,,,14.63
"572490 (2008 KH47)",5.289,0.0288,29.72,211.37,54.01,5.136,5.44,12.2,4844,0,72,,,14.38
"572576 (2008 RR147)",5.186,0.0505,21.22,24.73,167.50,4.925,5.45,11.8,7157,0,136,,,13.81
"572611 (2008 RK172)",5.257,0.1243,3.00,67.61,296.11,4.604,5.91,12.1,4820,0,115,,,14.80
"572622 (2008 SJ20)",5.176,0.0392,6.08,225.92,322.81,4.973,5.38,11.8,7186,0,123,,,14.27
"572659 (2008 SR185)",5.25,0.0909,9.56,255.27,120.12,4.773,5.73,12,5204,0,191,,,14.34
"572688 (2008 SW273)",5.174,0.0104,20.24,13.89,355.39,5.120,5.23,11.8,6809,0,144,,,14.21
"572817 (2008 TG223)",5.285,0.0464,4.55,250.30,196.73,5.040,5.53,12.1,5210,0,135,,,14.56
"572818 (2008 TZ223)",5.258,0.1678,12.53,8.06,27.96,4.376,6.14,12.1,5282,0,119,,,14.87
"572826 (2008 UN8)",5.19,0.1361,4.36,29.15,338.34,4.484,5.90,11.8,4903,0,129,,,14.61
"572932 (2008 UU373)",5.248,0.0225,13.66,346.32,107.89,5.129,5.37,12,5289,0,227,,,13.58
"573514 (2009 GT4)",5.221,0.0252,29.75,62.27,239.50,5.090,5.35,11.9,4471,0,71,,,14.13
"573604 (2009 HS121)",5.21,0.0965,14.43,94.45,226.32,4.707,5.71,11.9,5212,0,93,,,14.02
"573612 (2009 HP124)",5.106,0.1048,8.32,91.60,211.49,4.571,5.64,11.5,4811,0,66,,,14.45
"573643 (2009 KZ42)",5.151,0.0363,27.15,166.89,193.43,4.964,5.34,11.7,5148,0,80,,,14.27
"573644 (2009 KA43)",5.136,0.0208,30.02,95.71,70.78,5.029,5.24,11.6,4786,0,66,,,14.41
"573692 (2009 RA17)",5.218,0.0793,31.67,194.45,259.30,4.804,5.63,11.9,4817,0,194,,,13.97
"573703 (2009 RR54)",5.181,0.0423,16.01,204.94,261.35,4.962,5.40,11.8,7234,0,213,,,13.91
"573704 (2009 RL68)",5.225,0.0670,15.24,22.03,5.42,4.875,5.58,11.9,4840,0,169,,,13.96
"573716 (2009 SV25)",5.157,0.1014,32.17,194.24,207.48,4.634,5.68,11.7,8894,0,328,,,13.69
"573755 (2009 SB247)",5.165,0.0866,8.93,227.78,150.40,4.718,5.61,11.7,8806,0,160,,,14.69
"573759 (2009 SV267)",5.258,0.1054,12.64,267.82,161.48,4.704,5.81,12.1,4846,0,151,,,14.31
"573793 (2009 SG399)",5.14,0.1318,31.81,10.57,82.36,4.462,5.82,11.7,4830,0,141,,,13.86
"573808 (2009 TR53)",5.294,0.0914,8.79,83.86,310.29,4.810,5.78,12.2,4833,0,207,,,13.86
"573827 (2009 UQ56)",5.226,0.0493,12.87,37.15,39.32,4.968,5.48,11.9,5143,0,98,,,14.37
"573835 (2009 UW105)",5.287,0.0749,30.80,29.03,30.94,4.891,5.68,12.2,7234,0,205,,,13.85
"573841 (2009 UD142)",5.221,0.1082,17.16,225.82,119.13,4.656,5.79,11.9,4800,0,161,,,14.39
"573848 (2009 UO162)",5.274,0.0102,25.72,58.93,303.02,5.220,5.33,12.1,7174,0,163,,,13.71
"573855 (2009 UZ169)",5.2,0.0918,10.81,260.60,99.25,4.723,5.68,11.9,4804,0,167,,,14.08
"573880 (2009 VW52)",5.204,0.1043,18.88,223.61,239.97,4.661,5.75,11.9,4869,0,159,,,14.26
"573932 (2009 WU112)",5.264,0.0256,17.54,63.41,318.96,5.129,5.40,12.1,7992,0,255,,,13.43
"573963 (2009 WE186)",5.255,0.0856,11.73,250.84,121.18,4.805,5.70,12,5275,0,137,,,14.66
"573968 (2009 WC210)",5.288,0.0171,5.81,78.50,353.81,5.197,5.38,12.2,7565,0,158,,,14.21
"574269 (2010 GO95)",5.189,0.2049,9.96,266.00,15.14,4.125,6.25,11.8,4820,0,83,,,14.20
"574428 (2010 MN148)",5.225,0.0748,7.38,298.38,341.08,4.835,5.62,11.9,4476,0,98,,,14.40
"574685 (2010 UH50)",5.228,0.0464,32.51,49.69,67.56,4.986,5.47,12,7950,0,183,,,13.68
"574714 (2010 UC126)",5.141,0.0759,13.75,242.67,190.72,4.751,5.53,11.7,4440,0,178,,,14.28
"574751 (2010 VX202)",5.184,0.1255,10.04,257.01,209.13,4.533,5.83,11.8,4437,0,189,,,14.01
"574761 (2010 VN250)",5.239,0.0836,13.53,237.06,202.92,4.801,5.68,12,8789,0,138,,,14.35
"574764 (2010 VM251)",5.214,0.0826,31.24,218.63,250.76,4.784,5.65,11.9,4460,0,118,,,14.14
"574770 (2010 VN256)",5.251,0.0880,12.98,262.78,177.88,4.789,5.71,12,7977,0,144,,,14.05
"574773 (2010 VU262)",5.096,0.0313,23.46,246.42,183.67,4.936,5.26,11.5,4862,0,115,,,14.26
"574785 (2010 WA64)",5.137,0.0357,4.12,229.29,182.80,4.954,5.32,11.6,4919,0,134,,,14.81
"574831 (2010 XQ112)",5.198,0.0594,10.35,259.22,160.75,4.890,5.51,11.9,7996,0,78,,,14.46
"574832 (2010 XN113)",5.26,0.0909,8.12,105.21,334.66,4.782,5.74,12.1,4397,0,106,,,14.55
"574873 (2011 BQ24)",5.18,0.0574,27.84,247.81,144.56,4.882,5.48,11.8,7259,0,259,,,13.63
"575199 (2011 LQ34)",5.225,0.0628,24.23,154.69,205.37,4.897,5.55,11.9,4146,0,94,,,14.22
"575233 (2011 ON70)",5.248,0.0506,4.25,144.63,179.05,4.983,5.51,12,5707,0,93,,,14.66
"575243 (2011 PU15)",5.194,0.0625,24.07,190.58,186.99,4.869,5.52,11.8,7196,0,90,,,14.59
"575254 (2011 QL3)",5.211,0.1205,11.65,268.31,73.64,4.583,5.84,11.9,7925,0,182,,,13.46
"575258 (2011 QU9)",5.187,0.0638,18.68,330.61,317.77,4.856,5.52,11.8,7184,0,112,,,13.86
"575263 (2011 QY22)",5.227,0.1100,6.84,84.95,209.10,4.652,5.80,11.9,5232,0,89,,,14.67
"575275 (2011 QJ46)",5.267,0.1210,19.26,149.05,185.15,4.629,5.90,12.1,4861,0,100,,,14.14
"575436 (2011 SM266)",5.213,0.1519,8.21,171.69,119.23,4.421,6.01,11.9,6343,0,116,,,14.43
"575449 (2011 SG285)",5.272,0.0503,16.98,305.13,33.32,5.006,5.54,12.1,4748,0,318,,,13.19
"575885 (2011 WU148)",5.213,0.0862,30.44,269.50,183.82,4.763,5.66,11.9,8434,0,109,,,13.81
"575903 (2011 YJ)",5.161,0.0758,17.51,204.54,304.50,4.770,5.55,11.7,7703,0,236,,,13.81
"575913 (2011 YN22)",5.217,0.0762,30.28,296.11,166.80,4.819,5.61,11.9,4876,0,139,,,13.63
"575968 (2012 AG26)",5.166,0.0419,32.26,111.53,352.55,4.949,5.38,11.7,3996,0,96,,,13.82
