"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"   944 Hidalgo (A920 UB)",5.728,0.6618,42.58,21.44,56.50,1.937,9.52,13.7,37485,0,2061,,,10.55
"  2060 Chiron (1977 UB)",13.71,0.3764,6.92,209.31,339.36,8.552,18.87,50.8,12278,0,3946,,,5.64
"  5145 Pholus (1992 AD)",20.29,0.5728,24.69,119.36,354.61,8.668,31.91,91.4,14881,1,392,,,7.07
"  5335 Damocles (1991 DA)",11.87,0.8660,61.73,314.10,191.09,1.591,22.16,40.9,551,4,49,,,13.23
"  7066 Nessus (1993 HA2)",24.6,0.5153,15.62,31.39,170.67,11.925,37.28,122,4048,3,103,,,9.57
"  8405 Asbolus (1995 GO)",18.07,0.6191,17.61,5.83,290.80,6.883,29.25,76.8,8571,1,503,,,9.21
" 10199 Chariklo (1997 CU26)",15.79,0.1678,23.39,300.45,241.99,13.136,18.43,62.7,12678,0,1277,,,6.55
" 10370 Hylonome (1995 DW2)",25.02,0.2438,4.14,178.31,5.95,18.918,31.12,125,5576,3,78,,,8.20
" 15504 (1999 RG33)",9.365,0.7733,34.98,23.37,273.92,2.123,16.61,28.7,9806,1,147,,,12.27
" 20461 Dioretsa (1999 LD31)",23.8,0.9016,160.42,297.46,102.53,2.343,45.26,116,927,2,278,,,13.92
" 31824 Elatus (1999 UG5)",11.75,0.3856,5.25,87.04,281.93,7.221,16.28,40.3,8630,0,472,,,10.28
" 32532 Thereus (2001 PT13)",10.61,0.1988,20.39,205.15,87.22,8.502,12.72,34.6,14695,0,678,,,9.21
" 37117 Narcissus (2000 VU2)",6.875,0.5546,13.82,248.41,180.12,3.062,10.69,18,13874,0,647,,,13.39
" 49036 Pelion (1998 QM107)",20.07,0.1333,9.35,126.82,155.05,17.396,22.75,89.9,6979,2,101,,,10.38
" 52872 Okyrhoe (1998 SG35)",8.375,0.3047,15.65,173.08,337.23,5.823,10.93,24.2,9044,0,748,,,10.93
" 52975 Cyllarus (1998 TF35)",26.21,0.3804,12.63,51.80,301.50,16.241,36.19,134,7773,2,84,,,8.90
" 54598 Bienor (2000 QC243)",16.55,0.2027,20.74,337.73,152.21,13.197,19.91,67.3,25626,0,957,,,7.45
" 55576 Amycus (2002 GB10)",25.01,0.3910,13.34,315.54,239.14,15.230,34.79,125,12686,1,136,,,7.44
" 60558 Echeclus (2000 EC98)",10.75,0.4565,4.34,173.19,163.48,5.843,15.66,35.2,15845,0,4467,,,9.20
" 63252 (2001 BL41)",9.894,0.2970,12.43,280.67,129.30,6.955,12.83,31.1,9735,0,144,,,11.46
" 83982 Crantor (2002 GO9)",19.45,0.2735,12.77,117.43,93.33,14.130,24.77,85.8,7850,1,317,,,8.91
" 88269 (2001 KF77)",26.05,0.2397,4.36,14.71,267.02,19.807,32.30,133,1806,4,19,,,9.49
" 95626 (2002 GZ32)",23.07,0.2191,15.03,107.30,155.89,18.014,28.12,111,10306,2,498,,,7.18
"119315 (2001 SQ73)",17.46,0.1755,17.44,16.09,304.69,14.399,20.53,73,6648,2,59,,,9.52
"119976 (2002 VR130)",23.93,0.3859,3.53,181.77,218.70,14.697,33.17,117,5906,2,31,,,11.23
"120061 (2003 CO1)",20.73,0.4710,19.75,78.56,116.31,10.963,30.49,94.4,6711,1,270,,,9.08
"121725 Aphidas (1999 XX143)",17.9,0.4649,6.77,103.76,216.19,9.578,26.22,75.7,7405,2,136,,,8.91
"136204 (2003 WL7)",20.12,0.2584,11.18,4.62,70.33,14.919,25.32,90.2,7836,1,230,,,8.71
"144908 (2004 YH32)",8.156,0.5659,79.18,47.77,348.76,3.540,12.77,23.3,758,3,178,,,13.11
"145486 (2005 UJ438)",17.55,0.5315,3.79,262.92,207.82,8.222,26.87,73.5,6440,0,447,,,10.87
"145627 (2006 RY102)",6.395,0.2886,18.66,93.26,347.51,4.550,8.24,16.2,14474,0,1008,,,11.23
"148975 (2001 XA255)",28.69,0.6737,12.63,105.94,90.39,9.362,48.02,154,3812,2,59,,,10.88
"154783 (2004 PA44)",14.26,0.7574,3.27,212.28,73.29,3.459,25.05,53.8,1303,3,67,,,13.81
"160427 (2005 RL43)",24.64,0.0437,12.26,162.44,177.17,23.560,25.72,122,7047,2,438,,,7.98
"187661 (2007 JG43)",24.04,0.4035,33.12,62.65,174.18,14.338,33.74,118,6378,3,47,,,9.17
"248835 (2006 SX368)",22.23,0.4609,36.26,280.01,71.13,11.983,32.47,105,4379,2,128,,,9.41
"250112 (2002 KY14)",12.57,0.3140,19.46,245.25,99.76,8.620,16.51,44.5,6369,1,446,,,9.74
"281371 (2008 FC76)",14.73,0.3094,27.10,245.55,142.22,10.175,19.29,56.6,5381,1,481,,,9.49
"306173 (2010 NK83)",5.909,0.5827,11.32,103.17,341.87,2.465,9.35,14.4,8921,0,184,,,13.69
"308607 (2005 WY3)",6.786,0.7353,29.41,190.10,308.76,1.797,11.78,17.7,6197,0,482,,,13.54
"309139 (2006 XQ51)",15.84,0.3783,31.62,233.75,134.60,9.845,21.83,63,7869,2,73,,,9.97
"309737 (2008 SJ236)",10.89,0.4389,6.06,234.45,182.76,6.113,15.67,36,3121,1,172,,,12.30
"309741 (2008 UZ6)",27.1,0.6114,35.87,240.53,199.57,10.532,43.67,141,1571,3,101,,,10.73
"310071 (2010 KR59)",29.74,0.5640,19.70,46.84,108.07,12.967,46.52,162,6021,1,538,,,7.83
"315898 (2008 QD4)",8.359,0.3537,42.08,344.76,68.31,5.402,11.32,24.2,3926,1,277,,,11.41
"318875 (2005 TS100)",5.584,0.1675,8.53,23.45,53.08,4.649,6.52,13.2,9954,0,215,,,13.80
"328884 (2010 LJ109)",13.17,0.3065,24.78,41.64,135.92,9.132,17.21,47.8,2289,2,150,,,10.18
"330759 (2008 SO218)",8.121,0.5625,170.34,348.45,354.69,3.553,12.69,23.1,3132,2,355,,,12.90
"330836 Orius (2009 HW77)",21.42,0.4164,17.88,50.51,140.53,12.499,30.34,99.1,3749,3,84,,,9.73
"332685 (2009 HH36)",12.76,0.4449,23.24,72.16,240.65,7.084,18.44,45.6,4966,1,229,,,10.87
"341275 (2007 RG283)",19.98,0.2355,28.77,311.81,149.10,15.278,24.69,89.3,5625,2,88,,,8.48
"342842 (2008 YB3)",11.57,0.4418,105.11,112.53,330.22,6.457,16.68,39.3,4711,1,533,,,9.46
"346889 Rhiphonos (2009 QV38)",10.76,0.4452,19.95,11.44,13.21,5.968,15.55,35.3,2027,2,228,,,12.00
"347449 (2012 TW236)",6.966,0.5675,12.07,178.82,326.90,3.013,10.92,18.4,8860,0,536,,,12.54
"349933 (2009 YF7)",12.04,0.4602,31.02,97.47,89.37,6.501,17.59,41.8,4251,1,658,,,10.84
"365756 ISON (2010 WZ71)",5.84,0.5278,20.30,219.37,267.38,2.758,8.92,14.1,5079,0,116,,,14.27
"380282 (2002 AO148)",5.686,0.2669,19.14,328.46,206.73,4.168,7.20,13.6,7629,0,539,,,13.15
"382004 (2010 RM64)",19.79,0.6901,27.00,113.83,291.48,6.131,33.44,88,2363,2,155,,,11.24
"386968 (2012 BR61)",21.43,0.4560,2.04,24.44,158.09,11.660,31.20,99.2,5290,1,499,,,9.30
"389820 (2011 WU92)",8.822,0.3712,6.46,101.17,22.11,5.548,12.10,26.2,3152,1,165,,,13.04
"395699 (2012 GN12)",15.08,0.3719,12.60,350.80,171.55,9.470,20.68,58.5,3081,2,125,,,10.75
"427507 (2002 DH5)",21.94,0.3657,22.47,157.07,326.96,13.918,29.97,103,5893,3,52,,,10.23
"433873 (2015 BQ311)",7.088,0.2929,24.50,116.99,221.99,5.011,9.16,18.9,7328,0,235,,,12.28
"434620 (2005 VD)",6.685,0.2536,172.19,174.90,180.70,4.990,8.38,17.3,7639,0,125,,,14.33
"437313 (2013 EK73)",12.93,0.5831,9.01,141.16,49.07,5.389,20.46,46.5,1209,2,103,,,13.12
"447178 (2005 RO43)",28.92,0.5200,35.46,198.06,326.42,13.882,43.96,156,6733,2,468,,,7.22
"449097 (2012 UT68)",20.3,0.3789,15.41,43.74,6.03,12.608,27.99,91.5,4429,2,210,,,9.48
"459865 (2013 XZ8)",13.35,0.3693,22.55,266.62,288.28,8.418,18.28,48.8,5337,1,733,,,9.50
"459870 (2014 AT28)",10.93,0.4015,165.55,262.61,280.26,6.542,15.32,36.1,3505,1,103,,,12.10
"459971 (2014 ON6)",13.36,0.5636,3.94,94.34,195.76,5.833,20.90,48.9,5069,1,289,,,11.71
"461363 (2000 GQ148)",5.791,0.1330,16.63,351.71,125.88,5.020,6.56,13.9,8208,0,161,,,13.29
"463368 (2012 VU85)",29.3,0.3106,15.05,252.51,264.58,20.201,38.40,159,3015,3,125,,,7.30
"463663 (2014 HY123)",18.63,0.6252,13.93,314.61,232.07,6.983,30.28,80.4,2350,2,180,,,11.46
"471136 (2010 EO65)",25.05,0.4404,11.36,315.62,271.14,14.019,36.09,125,3718,2,170,,,9.66
"471149 (2010 FB49)",22.44,0.1979,24.44,184.93,171.90,18.002,26.88,106,8525,2,336,,,7.41
"471237 (2011 AC72)",25.6,0.5626,13.81,119.33,22.95,11.195,40.00,130,3801,2,80,,,10.89
"471335 (2011 OD16)",24.03,0.1873,6.29,166.06,201.90,19.528,28.53,118,4847,2,409,,,8.88
"471339 (2011 ON45)",11.7,0.1610,8.19,330.29,77.81,9.816,13.58,40,3380,2,182,,,11.51
"471512 (2012 CG)",28.8,0.5005,14.60,128.78,293.03,14.388,43.22,155,7885,1,174,,,8.88
"471513 (2012 CE17)",21.39,0.1137,5.92,174.52,355.89,18.956,23.82,98.9,4876,2,274,,,9.00
"471931 (2013 PH44)",19.79,0.2132,33.48,160.83,179.56,15.571,24.01,88,4878,1,361,,,9.36
"472265 (2014 SR303)",15.13,0.3164,3.03,21.61,7.58,10.346,19.92,58.9,3368,2,158,,,11.45
"472651 (2015 DB216)",19.04,0.3218,37.81,6.25,238.75,12.913,25.17,83.1,7153,2,267,,,8.53
"472760 (2015 FZ117)",22.75,0.4245,6.82,154.91,357.21,13.094,32.41,109,3744,2,211,,,10.92
"492338 (2014 FW)",28.95,0.6286,12.70,98.23,114.92,10.749,47.14,156,3510,2,98,,,10.03
"494158 (2016 EX)",8.581,0.2986,6.33,69.73,177.99,6.019,11.14,25.1,3560,1,198,,,12.76
"494219 (2016 LN8)",5.705,0.0579,43.33,87.45,19.73,5.375,6.04,13.6,8162,0,106,,,12.93
"499522 (2010 PL66)",21.32,0.3833,24.26,8.51,95.65,13.148,29.49,98.5,4542,2,370,,,7.84
"501214 (2013 TC146)",25.33,0.1604,14.18,147.52,55.09,21.265,29.39,127,4866,2,459,,,6.63
"501585 (2014 QA43)",9.7,0.5077,37.17,118.40,248.18,4.775,14.62,30.2,11766,0,698,,,11.63
"503273 (2015 PN291)",14.56,0.5448,9.48,12.76,30.88,6.629,22.50,55.6,3103,1,129,,,11.78
"506028 (2015 HO171)",8.698,0.2336,33.20,278.49,63.96,6.666,10.73,25.7,3077,1,116,,,12.00
"511130 (2013 WV107)",14.66,0.2682,23.95,274.60,220.45,10.730,18.59,56.1,5294,1,188,,,9.99
"518151 (2016 FH13)",24.52,0.6155,93.63,176.41,306.55,9.426,39.61,121,2910,2,104,,,10.26
"523597 (2002 QX47)",25.58,0.3715,7.26,276.03,4.66,16.078,35.09,129,5861,2,122,,,8.82
"523620 (2007 RH283)",15.97,0.3366,21.34,286.47,329.56,10.592,21.34,63.8,13387,1,96,,,8.58
"523649 (2010 XZ78)",7.65,0.2937,39.21,252.36,228.18,5.403,9.90,21.2,2467,1,64,,,12.94
"523673 (2013 MZ11)",24.45,0.3119,6.36,19.94,19.19,16.825,32.08,121,4487,2,417,,,8.03
"523676 (2013 UL10)",9.917,0.3788,19.19,233.91,186.26,6.160,13.67,31.2,2761,1,123,,,12.63
"523682 (2014 CN23)",16.31,0.3088,14.14,359.90,11.81,11.276,21.35,65.9,6225,2,133,,,8.89
"523686 (2014 DB143)",20.13,0.0890,21.35,207.97,336.35,18.336,21.92,90.3,2989,2,142,,,9.13
"523708 (2014 JB80)",19.27,0.3409,13.37,131.59,154.23,12.699,25.83,84.6,4130,2,124,,,10.94
"523709 (2014 JD80)",25.49,0.2547,39.08,109.09,242.22,18.995,31.98,129,3704,2,87,,,9.20
"523714 (2014 KR101)",14.68,0.2779,9.13,128.38,156.99,10.598,18.76,56.2,4145,1,137,,,11.47
"523727 (2014 NW65)",23.28,0.5202,20.42,216.02,232.79,11.172,35.39,112,4727,2,425,,,6.50
"523729 (2014 OX393)",25.83,0.5359,14.68,45.87,330.95,11.987,39.67,131,1631,2,101,,,11.17
"523740 (2014 TV85)",21.59,0.3217,12.23,256.90,269.74,14.646,28.54,100,4477,2,243,,,9.43
"523754 (2014 WX508)",18.46,0.2866,11.58,257.54,264.56,13.169,23.75,79.3,2657,2,92,,,11.07
"523782 (2015 BD518)",23.17,0.2983,17.21,344.06,168.10,16.257,30.08,112,3710,2,202,,,9.46
"523783 (2015 BG518)",14.58,0.3018,1.82,213.75,10.92,10.178,18.98,55.7,3018,2,140,,,12.03
"523784 (2015 BJ518)",21.41,0.3133,6.43,328.52,326.01,14.703,28.12,99.1,6293,2,142,,,8.24
"523785 (2015 CM3)",14.02,0.5070,16.77,314.88,162.88,6.914,21.14,52.5,2303,2,114,,,12.82
"523790 (2015 HP9)",18.1,0.2684,3.07,140.86,35.20,13.242,22.96,77,5264,2,188,,,10.48
"523791 (2015 HT171)",11.52,0.2886,33.24,58.78,140.08,8.199,14.85,39.1,2367,2,125,,,12.40
"527328 (2007 TK422)",21.21,0.1892,3.06,65.37,201.11,17.198,25.22,97.7,6299,2,74,,,9.07
"527443 (2007 UM126)",12.89,0.3373,41.74,184.72,104.34,8.542,17.24,46.3,6016,1,139,,,10.32
"529939 (2010 TU191)",20.78,0.2896,1.81,60.80,345.14,14.760,26.79,94.7,3633,2,84,,,10.90
"531942 (2013 CV82)",16.97,0.3732,18.54,137.16,40.74,10.639,23.31,69.9,2996,2,74,,,11.79
"532094 (2013 HX156)",24.36,0.1989,14.91,137.27,260.01,19.511,29.20,120,2631,3,84,,,8.13
"532660 (2013 VE2)",8.9,0.2324,7.05,115.41,260.46,6.832,10.97,26.6,2741,1,148,,,13.12
"533396 (2014 GQ53)",25.17,0.3092,22.76,129.44,59.44,17.384,32.95,126,3815,2,86,,,9.38
"533559 (2014 JG80)",21.23,0.2909,32.79,94.65,324.54,15.051,27.40,97.8,4131,2,187,,,7.88
"534251 (2014 SW223)",9.008,0.1518,10.72,22.47,289.98,7.641,10.38,27,1581,2,145,,,13.19
"535985 (2015 BF515)",20.34,0.1681,28.34,322.28,104.17,16.920,23.76,91.7,3674,2,102,,,9.93
"538495 (2016 EB195)",14.78,0.4584,20.87,59.30,91.27,8.003,21.55,56.8,2693,2,109,,,12.04
"540205 (2017 RS17)",6.172,0.4490,42.69,135.80,295.88,3.400,8.94,15.3,5883,0,99,,,14.56
"547375 (2010 PC88)",25.99,0.0481,18.02,131.57,146.00,24.737,27.24,132,4441,2,129,,,7.81
"548141 (2010 CD270)",27.3,0.0864,19.57,123.65,81.37,24.939,29.65,143,4847,2,113,,,8.06
"550310 (2012 DD86)",23.06,0.3349,12.52,174.71,356.46,15.340,30.79,111,6431,1,358,,,9.49
"558094 (2014 WX535)",24.39,0.4962,22.94,167.72,346.13,12.287,36.49,120,4099,2,161,,,10.70
"559176 (2015 BE518)",29.44,0.4303,16.57,8.58,202.12,16.774,42.11,160,4481,2,226,,,8.51
"559177 (2015 BF518)",25.15,0.3122,14.99,223.03,326.45,17.300,33.00,126,3412,2,94,,,9.91
"559239 (2015 BF568)",18.29,0.3250,22.36,271.28,343.35,12.347,24.24,78.2,2873,2,64,,,9.75
"562274 (2015 XW379)",27.81,0.3757,11.90,144.21,49.71,17.361,38.26,147,4844,2,308,,,6.90
"566442 (2018 EZ1)",16.13,0.3886,29.73,357.64,184.23,9.863,22.40,64.8,3042,2,130,,,11.56
"567070 (2019 GB19)",19.29,0.3562,31.50,104.71,79.09,12.417,26.16,84.7,3437,2,104,,,10.42
"567122 (2020 PM3)",20.92,0.4174,35.90,338.81,62.34,12.185,29.65,95.7,2920,2,214,,,9.31
"567129 (2021 CD4)",11.42,0.5387,19.92,169.78,331.59,5.269,17.58,38.6,2804,1,192,,,13.21
"574398 (2010 LO33)",23.02,0.3188,17.86,241.20,81.64,15.682,30.36,110,4783,2,133,,,8.66
"576162 (2012 GT41)",26.22,0.3792,29.82,139.70,99.78,16.277,36.16,134,4218,2,124,,,9.54
"576357 (2012 PV45)",27.88,0.3885,12.31,234.70,125.77,17.050,38.71,147,4730,2,142,,,9.50
"576525 (2012 TQ67)",7.197,0.3065,10.05,4.93,349.17,4.991,9.40,19.3,7765,0,196,,,13.91
"578559 (2014 DC143)",20.1,0.3149,21.00,102.49,57.79,13.774,26.44,90.1,4859,2,115,,,10.31
"578832 (2014 GP53)",26.54,0.1979,14.27,109.34,88.80,21.290,31.80,137,3705,2,143,,,8.94
"578991 (2014 JC80)",11.38,0.0759,23.92,140.65,5.86,10.517,12.25,38.4,6799,1,192,,,11.05
"590218 (2011 UD63)",16.37,0.3168,10.72,298.98,230.52,11.183,21.56,66.2,8133,2,184,,,8.74
"594872 (2019 CR)",14.4,0.5912,160.37,23.23,332.80,5.885,22.91,54.6,2451,1,164,,,13.28
"606357 (2017 UV43)",6.733,0.2606,5.20,320.80,181.25,4.978,8.49,17.5,7009,0,165,,,13.77
"606653 (2018 RR2)",21.66,0.6444,40.21,1.44,7.96,7.703,35.62,101,1481,2,160,,,11.91
"606985 (2020 OD8)",8.401,0.2573,1.81,207.48,181.94,6.239,10.56,24.3,8771,0,169,,,13.18
"606988 (2020 RR5)",22.75,0.4630,13.24,133.41,261.31,12.214,33.28,108,3422,2,189,,,10.62
"612093 (1999 LE31)",8.174,0.4683,151.52,292.31,32.06,4.346,12.00,23.4,8809,0,320,,,12.79
"612223 (2001 QF6)",7.25,0.6865,24.41,143.10,240.99,2.272,12.23,19.5,14439,0,149,,,15.53
"612802 (2004 QQ26)",22.92,0.1467,21.45,197.68,355.00,19.559,26.28,110,3657,3,56,,,9.76
"613214 (2005 UN524)",21.54,0.1314,17.78,39.14,51.24,18.713,24.38,100,7086,2,75,,,8.75
"613349 (2006 BF208)",5.89,0.4826,35.63,156.06,52.67,3.047,8.73,14.3,10671,0,247,,,14.52
"613717 (2007 DP50)",6.21,0.3817,3.06,36.63,153.20,3.839,8.58,15.5,6323,0,93,,,14.76
"614592 (2009 YS6)",20.23,0.9190,147.77,295.96,288.97,1.638,38.83,91,1271,2,157,,,14.33
"       (1994 TA)",16.75,0.3017,5.40,137.65,154.19,11.699,21.81,68.6,1476,4,19,,,11.50
"       (1996 AR20)",15.94,0.6474,6.09,330.44,107.71,5.619,26.25,63.6,13,9,9,,,14.00
"       (1996 RX33)",24.21,0.2165,9.33,145.20,200.67,18.966,29.45,119,13,9,9,,,9.28
"       (1997 MD10)",26.54,0.9432,59.11,281.58,68.80,1.508,51.57,137,137,4,119,,,16.00
"       (1997 SO27)",8.251,0.6081,7.36,342.47,54.30,3.233,13.27,23.7,9237,0,115,,,15.34
"       (1997 TN)",6.387,0.6480,8.38,224.00,185.55,2.248,10.52,16.1,2,9,18,,,
"       (1998 QJ1)",11.24,0.8142,23.58,311.69,4.00,2.089,20.39,37.7,62,5,52,,,16.50
"       (1998 WU24)",15.13,0.9080,42.62,103.02,304.05,1.392,28.86,58.8,87,5,65,,,15.00
"       (1999 HD12)",25.57,0.6748,10.25,177.81,286.53,8.316,42.83,129,49,9,11,,,12.80
"       (1999 JV127)",16.73,0.3590,25.53,3.09,0.15,10.725,22.74,68.4,8,9,44,,,10.37
"       (2000 CO104)",24,0.1455,3.07,353.37,136.11,20.507,27.49,118,5524,5,15,,,10.00
"       (2000 DG8)",10.78,0.7915,129.40,279.24,222.11,2.247,19.31,35.4,342,4,130,,,13.10
"       (2000 FZ53)",23.71,0.4783,34.87,202.60,291.01,12.368,35.05,115,740,5,19,,,11.40
"       (2000 GM137)",7.846,0.1194,15.86,89.57,124.12,6.910,8.78,22,8027,1,32,,,14.28
"       (2000 HE46)",23.6,0.9014,158.52,313.46,82.36,2.328,44.88,115,220,5,120,,,14.80
"       (2000 SU314)",7.995,0.7206,18.86,310.17,60.53,2.234,13.76,22.6,8175,0,122,,,15.42
"       (2001 FG193)",29.55,0.4961,5.15,16.89,347.23,14.890,44.20,161,1,9,4,,,7.60
"       (2001 XZ255)",15.88,0.0371,2.61,77.76,286.72,15.291,16.47,63.3,447,4,13,,,11.10
"       (2001 YK61)",10.58,0.6923,12.38,83.62,15.43,3.256,17.91,34.4,61,5,32,,,13.70
"       (2002 CA249)",20.71,0.3847,6.42,313.59,182.39,12.744,28.68,94.3,37,9,4,,,11.98
"       (2002 CB249)",26.54,0.5409,16.22,351.94,227.47,12.188,40.90,137,69,8,15,,,9.90
"       (2002 PQ152)",25.93,0.1894,9.33,324.68,357.39,21.020,30.84,132,5883,3,33,,,9.20
"       (2002 TZ300)",28.25,0.7802,7.25,42.36,158.35,6.209,50.29,150,59,9,73,,,7.33
"       (2002 TK301)",16.1,0.1323,24.40,206.80,183.01,13.970,18.23,64.6,1,9,81,,,13.42
"       (2002 TT351)",7.142,0.0992,8.73,284.25,45.28,6.434,7.85,19.1,7342,0,271,,,13.37
"       (2002 VG131)",19.11,0.3433,21.23,213.38,99.80,12.548,25.67,83.5,26,9,6,,,11.33
"       (2003 KQ20)",10.56,0.1939,5.70,252.14,357.71,8.515,12.61,34.3,1,9,3,,,13.12
"       (2003 LH7)",16.96,0.2925,21.16,244.81,4.38,12.002,21.92,69.9,1,9,3,,,12.54
"       (2003 QC112)",20.6,0.2716,18.22,158.55,21.56,15.008,26.20,93.5,5144,4,33,,,8.70
"       (2003 QD112)",19.09,0.5798,14.48,0.41,274.55,8.020,30.15,83.4,1909,4,18,,,10.70
"       (2003 QN112)",24.91,0.3239,7.87,148.51,218.36,16.843,32.98,124,54,9,16,,,12.93
"       (2003 QP112)",21.21,0.3328,31.18,332.10,106.51,14.148,28.26,97.7,54,9,14,,,12.71
"       (2003 UY292)",21.86,0.2722,8.63,28.28,23.88,15.913,27.82,102,29,9,4,,,10.22
"       (2003 UC414)",25.94,0.0785,26.42,161.03,17.03,23.908,27.98,132,58,9,20,,,8.32
"       (2003 WN188)",14.37,0.8459,26.95,123.59,41.08,2.215,26.53,54.5,583,3,209,,,14.00
"       (2004 CJ39)",12.85,0.4814,3.61,334.46,125.27,6.661,19.03,46,1188,4,19,,,13.60
"       (2004 DA62)",7.69,0.4660,52.25,31.98,162.15,4.106,11.27,21.3,14523,1,153,,,12.98
"       (2004 LR31)",20.4,0.2801,16.75,164.53,99.53,14.683,26.11,92.1,8919,1,298,,,9.09
"       (2004 RW141)",7.166,0.5062,7.58,163.91,157.66,3.538,10.79,19.2,6680,0,124,,,14.58
"       (2004 TZ387)",7.037,0.2324,5.15,113.93,19.70,5.401,8.67,18.7,2982,1,33,,,15.86
"       (2004 VP112)",8.702,0.0476,6.85,219.01,180.95,8.287,9.12,25.7,1,9,4,,,14.98
"       (2004 VT130)",9.039,0.1167,18.27,38.80,1.94,7.985,10.09,27.2,1,9,4,,,15.43
"       (2004 XQ190)",23.06,0.0101,6.27,305.78,169.68,22.824,23.29,111,2,9,4,,,12.00
"       (2005 HL3)",11.29,0.8304,35.53,238.79,314.35,1.915,20.67,37.9,157,4,75,,,14.40
"       (2005 NP82)",5.867,0.4780,130.51,123.70,254.24,3.063,8.67,14.2,6724,0,276,,,13.62
"       (2005 SB223)",29.45,0.9059,91.70,219.99,252.53,2.771,56.13,160,244,4,50,,,14.20
"       (2005 TJ50)",9.154,0.5845,110.40,218.18,211.78,3.804,14.51,27.7,62,6,59,,,15.30
"       (2005 TH173)",19.86,0.3067,13.50,193.23,230.55,13.766,25.95,88.5,366,6,18,,,11.70
"       (2005 UH525)",17.78,0.9076,14.22,84.45,26.59,1.643,33.91,74.9,2,9,10,,,18.49
"       (2005 VB123)",17.74,0.0086,38.89,39.54,2.66,17.592,17.90,74.7,29,9,6,,,10.19
"       (2006 AH2)",6.845,0.4170,10.02,261.65,195.97,3.991,9.70,17.9,6193,2,34,,,16.16
"       (2006 AA99)",28.62,0.1124,32.94,126.76,3.93,25.400,31.83,153,1,9,5,,,12.09
"       (2006 BZ8)",9.61,0.8013,165.30,183.44,81.96,1.910,17.31,29.8,623,2,350,,,14.20
"       (2006 FV4)",10.8,0.6973,31.96,24.99,217.62,3.270,18.34,35.5,1682,3,126,,,13.00
"       (2006 JG57)",9.645,0.5056,56.81,75.84,146.53,4.768,14.52,30,813,4,47,,,12.40
"       (2006 RG1)",25.77,0.9210,133.30,305.78,344.23,2.037,49.50,131,259,4,33,,,15.60
"       (2006 RJ2)",9.678,0.7587,164.66,191.56,161.27,2.335,17.02,30.1,37,7,81,,,15.90
"       (2006 SO134)",19.59,0.8319,4.20,184.97,170.60,3.293,35.88,86.7,36,5,43,,,16.40
"       (2006 VD79)",6.023,0.5596,70.59,225.32,76.42,2.652,9.39,14.8,3,9,11,,,14.54
"       (2007 BP102)",23.83,0.2562,64.87,45.31,125.14,17.726,29.94,116,3396,4,51,,,10.60
"       (2007 HU45)",6.817,0.5001,6.00,197.21,44.66,3.408,10.23,17.8,28,6,22,,,15.80
"       (2007 SA24)",6.31,0.5707,17.13,233.36,108.74,2.709,9.91,15.9,156,5,26,,,15.10
"       (2007 TG250)",21.29,0.9259,10.59,215.82,258.14,1.578,41.00,98.2,1,9,12,,,17.02
"       (2007 TJ422)",19.6,0.5241,2.91,318.55,317.25,9.326,29.87,86.8,2611,4,30,,,11.30
"       (2007 TB434)",8.703,0.0259,9.77,12.68,1.39,8.477,8.93,25.7,1,9,4,,,14.75
"       (2007 VJ200)",24.35,0.9412,7.16,44.94,75.85,1.431,47.27,120,2,9,12,,,18.94
"       (2007 VU259)",5.811,0.6868,9.30,278.29,206.81,1.820,9.80,14,2,9,12,,,18.22
"       (2007 VH305)",24.16,0.6626,6.22,165.85,248.52,8.150,40.17,119,4208,2,82,,,11.60
"       (2008 CQ31)",5.567,0.6725,25.05,142.32,89.17,1.823,9.31,13.1,6,9,15,,,16.76
"       (2008 EG144)",5.752,0.7441,1.33,352.81,115.83,1.472,10.03,13.8,2,9,24,,,18.21
"       (2008 HY21)",10.97,0.5028,11.97,53.33,164.34,5.456,16.49,36.3,2823,3,68,,,12.20
"       (2008 JS14)",11.59,0.7418,26.11,312.12,1.95,2.993,20.19,39.5,625,3,198,,,13.20
"       (2008 LC18)",29.99,0.0828,27.57,88.56,3.79,27.509,32.48,164,4802,4,26,,,8.23
"       (2008 OM4)",7.662,0.7811,12.14,230.36,21.17,1.677,13.65,21.2,1,9,12,,,17.76
"       (2008 RG167)",16.8,0.6282,8.32,175.75,204.01,6.248,27.36,68.9,1211,3,40,,,13.10
"       (2008 SE82)",19.42,0.8350,17.45,21.08,300.63,3.204,35.63,85.5,61,5,22,,,14.80
"       (2008 UZ331)",18.36,0.0355,32.63,74.64,284.80,17.712,19.01,78.7,1,9,3,,,9.45
"       (2008 WT11)",9.834,0.6186,7.11,60.90,310.28,3.750,15.92,30.8,565,4,32,,,14.20
"       (2008 WA95)",14.01,0.8789,60.40,264.80,140.07,1.698,26.33,52.5,27,7,35,,,16.80
"       (2008 YD112)",5.699,0.6974,10.15,288.32,108.63,1.724,9.67,13.6,2,9,10,,,18.84
"       (2009 AU16)",23.51,0.9174,70.21,262.98,227.29,1.942,45.08,114,125,4,35,,,16.10
"       (2009 BL80)",6.279,0.6452,8.79,89.07,11.02,2.228,10.33,15.7,141,4,43,,,16.57
