"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2014 WP366)",2.594,0.3784,32.85,255.11,134.61,1.612,3.58,4.18,4,9,11,,,19.58
"       (2014 WQ366)",2.71,0.4425,14.74,275.65,112.71,1.511,3.91,4.46,23,6,30,,,19.70
"       (2014 WS366)",2.178,0.3111,25.57,43.99,102.09,1.500,2.85,3.21,4,9,14,,,19.03
"       (2014 WA367)",1.871,0.1320,16.55,320.32,60.07,1.624,2.12,2.56,3034,0,61,,,19.83
"       (2014 WD367)",1.888,0.1620,51.60,82.06,287.99,1.582,2.19,2.59,2919,0,39,,,18.87
"       (2014 WS367)",3.087,0.5448,23.03,53.76,57.39,1.405,4.77,5.42,28,6,23,,,20.00
"       (2014 WZ367)",2.224,0.3883,7.23,173.18,321.39,1.361,3.09,3.32,58,4,14,,,20.73
"       (2014 WF368)",2.673,0.3909,20.71,101.98,1.10,1.628,3.72,4.37,61,5,28,,,18.80
"       (2014 WG368)",1.827,0.1120,22.46,103.93,254.55,1.622,2.03,2.47,3062,1,45,,,19.10
"       (2014 WV368)",1.849,0.1019,22.89,55.33,275.51,1.660,2.04,2.51,2988,1,39,,,19.29
"       (2014 WF369)",2.46,0.3253,22.76,266.71,223.98,1.660,3.26,3.86,3067,0,112,,,17.90
"       (2014 WQ369)",1.809,0.0903,23.41,98.34,295.14,1.646,1.97,2.43,6206,0,66,,,18.99
"       (2014 WA370)",1.894,0.1365,25.66,71.50,9.94,1.635,2.15,2.61,2993,1,52,,,19.25
"       (2014 WJ370)",1.808,0.1607,24.82,126.12,246.28,1.518,2.10,2.43,6785,0,44,,,19.63
"       (2014 WP370)",2.549,0.4384,33.05,52.84,306.46,1.431,3.67,4.07,2919,0,40,,,20.29
"       (2014 WW370)",2.609,0.4332,28.77,257.31,106.84,1.479,3.74,4.21,1,9,11,,,19.50
"       (2014 WX370)",2.286,0.3884,7.35,322.30,84.31,1.398,3.17,3.46,1,9,15,,,20.67
"       (2014 WA371)",2.357,0.3168,20.38,188.57,272.07,1.610,3.10,3.62,2526,1,36,,,19.45
"       (2014 WH371)",3.2,0.5640,21.86,61.53,39.84,1.395,5.00,5.72,37,5,29,,,20.30
"       (2014 WV390)",2.669,0.4190,7.00,280.41,103.43,1.551,3.79,4.36,3508,2,44,,,18.20
"       (2014 WH393)",2.717,0.4257,13.96,46.57,340.94,1.560,3.87,4.48,42,5,20,,,19.40
"       (2014 WS394)",1.87,0.1272,19.91,257.16,88.75,1.633,2.11,2.56,3629,1,55,,,18.90
"       (2014 WO402)",1.947,0.1644,20.01,239.12,252.68,1.627,2.27,2.72,2978,0,45,,,19.71
"       (2014 WG412)",2.545,0.3821,14.71,253.05,106.33,1.573,3.52,4.06,2946,1,48,,,19.16
"       (2014 WW419)",2.023,0.2265,12.34,99.64,326.78,1.565,2.48,2.88,2276,1,45,,,19.60
"       (2014 WJ434)",1.932,0.2480,8.29,343.38,40.20,1.453,2.41,2.69,2948,0,75,,,20.16
"       (2014 WW446)",2.281,0.3364,7.56,262.17,58.01,1.514,3.05,3.45,4511,0,39,,,18.62
"       (2014 WP456)",2.151,0.2284,5.75,77.66,261.10,1.659,2.64,3.15,2200,1,92,,,19.00
"       (2014 WZ460)",1.913,0.2191,9.45,64.08,52.62,1.494,2.33,2.65,5913,0,56,,,19.74
"       (2014 WS474)",2.072,0.2034,4.23,14.62,69.26,1.651,2.49,2.98,26,7,16,,,20.50
"       (2014 WD485)",2.258,0.2936,7.83,42.66,326.10,1.595,2.92,3.39,33,6,18,,,19.00
"       (2014 WF487)",2.465,0.4131,4.73,289.48,67.37,1.447,3.48,3.87,31,6,17,,,19.28
"       (2014 WE492)",2.284,0.2771,24.09,287.53,204.02,1.651,2.92,3.45,5634,0,46,,,18.71
"       (2014 WW496)",1.906,0.1662,22.19,28.88,94.53,1.589,2.22,2.63,6014,0,93,,,18.71
"       (2014 WX496)",3.167,0.4941,22.26,278.23,117.39,1.602,4.73,5.63,2314,0,58,,,17.60
"       (2014 WY496)",1.956,0.2897,5.37,32.69,40.85,1.389,2.52,2.74,4046,2,23,,,20.80
"       (2014 WE501)",1.809,0.1239,20.52,197.18,224.34,1.585,2.03,2.43,5015,0,89,,,19.01
"       (2014 WG504)",2.575,0.3538,7.22,155.56,278.51,1.664,3.49,4.13,5708,0,102,,,19.00
"       (2014 WG506)",2.6,0.3607,7.77,160.36,200.70,1.662,3.54,4.19,7763,0,72,,,18.00
"       (2014 WR511)",1.859,0.1872,18.84,337.09,85.46,1.511,2.21,2.54,8472,0,56,,,18.90
"       (2014 WH512)",1.6,0.0633,17.07,79.43,296.57,1.499,1.70,2.02,5112,0,137,,,20.00
"       (2014 WG513)",1.844,0.0978,20.37,238.45,136.42,1.664,2.02,2.5,1890,1,38,,,18.60
"       (2014 WO535)",2.163,0.2469,5.17,243.95,85.05,1.629,2.70,3.18,4892,0,129,,,18.80
"       (2014 WZ540)",2.162,0.2636,4.79,288.98,46.82,1.592,2.73,3.18,3099,1,37,,,19.26
"       (2014 WC542)",2.282,0.3205,22.99,242.92,152.15,1.550,3.01,3.45,69,5,27,,,19.88
"       (2014 WJ542)",2.227,0.4015,10.00,10.92,22.60,1.333,3.12,3.32,47,5,23,,,18.90
"       (2014 WF543)",2.277,0.3198,22.92,47.03,79.46,1.549,3.01,3.44,3516,1,33,,,18.70
"       (2014 WW549)",2.539,0.3536,7.87,63.71,294.29,1.641,3.44,4.05,5867,0,73,,,19.04
"       (2014 WN555)",2.603,0.3657,26.83,260.42,276.56,1.651,3.56,4.2,2950,1,37,,,17.56
"       (2014 WX555)",1.836,0.1242,20.65,7.41,56.77,1.608,2.06,2.49,3072,0,137,,,17.95
"       (2014 WR560)",2.188,0.2549,2.91,281.39,112.02,1.630,2.75,3.24,1020,2,20,,,19.70
"       (2014 WH580)",1.811,0.0958,17.73,281.81,116.24,1.637,1.98,2.44,2508,0,37,,,19.89
"       (2014 WL580)",2.415,0.3342,10.26,113.09,260.81,1.608,3.22,3.75,1510,2,22,,,18.80
"       (2014 WF585)",2.542,0.3598,7.43,238.22,158.97,1.627,3.46,4.05,2943,1,61,,,19.89
"       (2014 WU590)",1.843,0.1053,18.58,271.57,169.95,1.649,2.04,2.5,3670,1,35,,,19.20
"       (2014 WD591)",2.216,0.2500,21.54,134.19,300.78,1.662,2.77,3.3,48,5,16,,,19.20
"       (2014 WG591)",2.249,0.2734,24.80,248.36,191.86,1.634,2.86,3.37,52,5,17,,,19.40
"       (2014 WL595)",2.093,0.2336,19.38,89.06,27.39,1.604,2.58,3.03,2234,1,18,,,19.70
"       (2014 WT597)",1.797,0.0790,18.92,269.40,298.34,1.655,1.94,2.41,3201,0,34,,,18.80
"       (2014 WT602)",2.334,0.3005,4.86,285.45,125.71,1.633,3.04,3.57,2556,1,30,,,20.20
"       (2014 WU602)",2.364,0.3540,10.72,114.10,305.32,1.527,3.20,3.63,2529,1,28,,,19.89
"       (2014 WJ605)",2.316,0.3339,4.04,114.25,269.00,1.543,3.09,3.52,2561,1,45,,,19.85
"       (2014 WF609)",2.546,0.3544,23.35,344.92,69.80,1.644,3.45,4.06,1516,1,26,,,18.28
"       (2014 WO610)",2.277,0.3406,20.79,301.90,86.54,1.501,3.05,3.44,2622,1,32,,,18.30
"       (2014 WQ612)",2.256,0.2696,5.84,113.05,348.86,1.648,2.86,3.39,2636,3,16,,,20.70
"       (2014 WS615)",2.245,0.2786,4.90,254.99,232.58,1.619,2.87,3.36,2672,2,25,,,20.16
"       (2014 WX615)",2.624,0.3718,26.75,243.61,92.17,1.648,3.60,4.25,2768,2,21,,,18.91
"       (2014 WK616)",1.83,0.1329,21.16,152.11,244.57,1.587,2.07,2.48,5545,0,34,,,18.81
"       (2014 XH)",2.583,0.3616,16.64,118.20,279.82,1.649,3.52,4.15,2817,1,34,,,18.76
"       (2014 XM3)",2.686,0.3904,7.70,315.54,107.10,1.637,3.73,4.4,20,6,12,,,18.98
"       (2014 XO3)",2.637,0.3892,8.64,312.84,111.70,1.610,3.66,4.28,6169,0,43,,,18.80
"       (2014 XR3)",2.375,0.3414,18.46,268.37,104.67,1.564,3.19,3.66,1490,3,18,,,18.60
"       (2014 XG6)",2.571,0.3805,14.69,263.23,110.93,1.593,3.55,4.12,2889,0,40,,,18.70
"       (2014 XH6)",1.746,0.1233,21.33,99.26,317.70,1.531,1.96,2.31,47,5,19,,,20.03
"       (2014 XM6)",1.909,0.2092,22.29,69.44,350.04,1.510,2.31,2.64,5899,0,53,,,19.22
"       (2014 XN6)",2.278,0.3782,8.55,193.82,235.50,1.417,3.14,3.44,60,5,23,,,21.10
"       (2014 XW6)",2.302,0.4087,40.46,88.35,294.27,1.361,3.24,3.49,2614,0,40,,,20.18
"       (2014 XZ6)",1.795,0.1819,36.54,286.71,183.54,1.468,2.12,2.4,4420,0,69,,,19.20
"       (2014 XK7)",2.474,0.4146,27.15,229.04,257.56,1.448,3.50,3.89,24,9,13,,,20.52
"       (2014 XK8)",2.691,0.4549,13.17,107.42,3.33,1.467,3.92,4.41,3390,0,68,,,18.80
"       (2014 XR8)",1.944,0.1455,19.91,255.37,143.80,1.661,2.23,2.71,5901,0,74,,,18.66
"       (2014 XK22)",2.173,0.3993,0.93,277.59,86.24,1.305,3.04,3.2,2,9,12,,,21.16
"       (2014 XX25)",2.595,0.3870,25.82,69.40,94.37,1.591,3.60,4.18,68,4,23,,,17.70
"       (2014 XU26)",2.935,0.4590,22.82,101.92,205.08,1.588,4.28,5.03,3092,0,74,,,16.99
"       (2014 XN28)",2.199,0.3708,3.38,63.23,302.96,1.384,3.01,3.26,115,4,28,,,19.10
"       (2014 XS31)",1.766,0.0981,30.66,78.37,298.09,1.593,1.94,2.35,6,8,9,,,21.09
"       (2014 XV31)",1.877,0.1520,26.13,54.53,286.01,1.592,2.16,2.57,6588,0,87,,,18.80
"       (2014 XO37)",3.073,0.5575,18.98,98.34,81.41,1.360,4.79,5.39,8217,0,198,,,17.41
"       (2014 XM44)",2.213,0.2486,6.57,33.82,333.92,1.663,2.76,3.29,3131,0,102,,,18.56
"       (2014 XA45)",2.119,0.2702,6.05,45.93,279.69,1.546,2.69,3.08,3173,1,92,,,18.60
"       (2014 XB52)",1.841,0.1416,18.02,312.65,65.01,1.580,2.10,2.5,3190,0,69,,,18.59
"       (2014 XD54)",1.828,0.1138,19.25,300.03,96.10,1.620,2.04,2.47,2474,0,42,,,19.91
"       (2014 XE54)",2.369,0.3346,4.26,149.49,226.68,1.576,3.16,3.65,6529,0,68,,,19.11
"       (2014 XC55)",2.331,0.2931,22.65,114.44,279.30,1.647,3.01,3.56,2539,1,21,,,18.69
"       (2014 YH)",2.577,0.3847,31.21,297.29,125.78,1.586,3.57,4.14,2979,0,140,,,17.92
"       (2014 YK)",1.752,0.1250,25.53,249.54,174.35,1.533,1.97,2.32,3,9,9,,,21.31
"       (2014 YL)",1.814,0.1044,23.26,68.12,293.77,1.624,2.00,2.44,3103,1,42,,,19.67
"       (2014 YP)",2.498,0.4029,68.02,70.91,279.42,1.492,3.50,3.95,2919,0,65,,,19.44
"       (2014 YT)",1.86,0.1817,24.21,276.86,322.63,1.522,2.20,2.54,4766,0,65,,,18.43
"       (2014 YU)",2.758,0.4661,31.98,129.95,305.41,1.473,4.04,4.58,62,5,45,,,18.10
"       (2014 YW)",2.318,0.3223,29.25,156.30,21.87,1.571,3.07,3.53,2181,1,127,,,18.30
"       (2014 YX)",2.51,0.4417,21.10,266.82,161.65,1.401,3.62,3.98,2919,1,41,,,21.22
"       (2014 YY)",1.726,0.1892,29.37,130.44,331.19,1.400,2.05,2.27,2696,0,77,,,19.79
"       (2014 YK3)",2.728,0.4003,10.44,287.43,128.78,1.636,3.82,4.51,1365,2,31,,,18.50
"       (2014 YU4)",1.863,0.2543,5.93,109.18,318.21,1.389,2.34,2.54,1866,1,49,,,20.50
"       (2014 YB8)",1.881,0.1331,19.90,292.13,149.60,1.631,2.13,2.58,3049,1,52,,,18.93
"       (2014 YO8)",2.6,0.3728,28.91,143.11,277.32,1.631,3.57,4.19,5690,0,65,,,17.09
"       (2014 YR8)",2.7,0.4318,29.27,90.42,273.46,1.534,3.87,4.44,2,9,9,,,18.56
"       (2014 YT8)",2.299,0.3637,6.99,106.22,4.16,1.463,3.14,3.49,5149,0,103,,,20.41
"       (2014 YW8)",1.773,0.1356,18.70,25.94,136.99,1.533,2.01,2.36,5172,0,141,,,18.97
"       (2014 YD9)",2.643,0.3708,7.76,29.27,61.33,1.663,3.62,4.3,2839,1,74,,,18.60
"       (2014 YG9)",2.509,0.4417,26.17,286.25,99.46,1.401,3.62,3.98,4,9,13,,,19.57
"       (2014 YH9)",2.571,0.4772,28.18,106.56,265.74,1.344,3.80,4.12,2946,1,79,,,18.12
"       (2014 YJ9)",1.918,0.2097,39.91,258.44,65.20,1.516,2.32,2.66,23,7,13,,,19.56
"       (2014 YS9)",2.317,0.2845,24.00,95.06,294.28,1.658,2.98,3.53,7198,0,193,,,17.16
"       (2014 YF14)",2.642,0.4153,26.93,344.40,81.04,1.545,3.74,4.29,1421,2,50,,,19.00
"       (2014 YP14)",2.138,0.2631,27.66,302.75,152.49,1.575,2.70,3.13,1102,2,40,,,19.30
"       (2014 YU14)",1.845,0.1386,25.44,134.23,301.40,1.590,2.10,2.51,3099,0,74,,,18.94
"       (2014 YX14)",2.574,0.4124,27.39,336.80,100.78,1.513,3.64,4.13,4480,0,211,,,17.69
"       (2014 YY14)",2.584,0.4311,27.15,357.10,81.69,1.470,3.70,4.15,3028,0,128,,,18.02
"       (2014 YB15)",1.939,0.2371,29.08,104.08,294.24,1.479,2.40,2.7,5865,0,185,,,18.91
"       (2014 YN15)",1.817,0.0875,23.28,71.50,248.66,1.658,1.98,2.45,3101,0,51,,,19.77
"       (2014 YU15)",2.667,0.4140,28.21,111.08,280.06,1.563,3.77,4.36,6088,0,152,,,16.80
"       (2014 YU23)",2.388,0.3612,20.16,101.02,97.16,1.526,3.25,3.69,7153,0,338,,,17.56
"       (2014 YH28)",2.56,0.4358,9.00,69.22,270.54,1.444,3.68,4.1,7899,0,84,,,17.28
"       (2014 YX34)",2.886,0.4333,9.83,89.44,40.73,1.636,4.14,4.9,3715,0,184,,,18.45
"       (2014 YY34)",2.009,0.3009,10.81,274.78,268.55,1.404,2.61,2.85,2265,1,48,,,19.50
"       (2014 YS40)",2.366,0.3287,5.82,72.92,47.19,1.588,3.14,3.64,41,5,21,,,19.50
"       (2014 YF42)",2.567,0.3835,29.20,323.21,61.73,1.583,3.55,4.11,2967,0,96,,,17.86
"       (2014 YH42)",2.553,0.3950,28.80,217.65,241.56,1.544,3.56,4.08,4409,0,126,,,16.93
"       (2014 YN42)",2.378,0.4085,24.62,193.68,212.81,1.407,3.35,3.67,3,9,14,,,17.92
"       (2014 YZ43)",2.739,0.5182,17.19,352.71,169.11,1.320,4.16,4.53,89,5,28,,,19.30
"       (2014 YL44)",2.59,0.4434,28.20,97.57,272.98,1.442,3.74,4.17,2938,1,70,,,18.55
"       (2014 YC45)",2.469,0.3847,7.90,119.58,358.26,1.519,3.42,3.88,3042,0,97,,,19.23
"       (2014 YU46)",3.087,0.5073,22.92,274.81,128.20,1.521,4.65,5.42,12,7,21,,,17.40
"       (2014 YW46)",1.907,0.1425,19.92,251.16,212.59,1.635,2.18,2.63,5941,0,94,,,18.58
"       (2014 YY46)",2.406,0.3276,18.17,281.41,244.14,1.618,3.19,3.73,116,4,60,,,18.30
"       (2014 YM47)",2.282,0.3238,21.96,243.33,248.29,1.543,3.02,3.45,5114,0,50,,,18.92
"       (2014 YM48)",2.961,0.4673,9.29,250.65,250.86,1.577,4.35,5.1,5489,0,97,,,18.63
"       (2014 YT48)",2.583,0.3953,30.13,256.34,127.63,1.562,3.60,4.15,3120,0,169,,,17.28
"       (2014 YC49)",2.384,0.3537,6.65,115.13,296.68,1.540,3.23,3.68,10529,0,42,,,18.99
"       (2014 YZ50)",1.813,0.1065,19.23,324.07,92.50,1.620,2.01,2.44,2566,0,220,,,18.54
"       (2014 YQ51)",1.916,0.1374,22.88,22.63,29.14,1.653,2.18,2.65,10604,0,71,,,18.30
"       (2014 YS51)",1.913,0.1333,24.86,92.40,321.72,1.658,2.17,2.65,23,9,10,,,19.67
"       (2014 YU51)",1.872,0.1250,18.86,301.54,295.32,1.638,2.11,2.56,2469,1,45,,,19.20
"       (2014 YY51)",1.839,0.1263,19.55,328.77,118.08,1.607,2.07,2.49,3691,0,65,,,19.46
"       (2014 YT66)",1.821,0.1115,20.53,237.69,246.08,1.618,2.02,2.46,3126,0,82,,,19.25
"       (2014 YY67)",2.612,0.3855,8.62,28.11,359.88,1.605,3.62,4.22,2803,1,75,,,19.61
"       (2014 YE70)",1.906,0.1966,18.04,289.19,104.32,1.532,2.28,2.63,2936,0,54,,,19.27
"       (2014 YY70)",1.912,0.1366,19.61,284.80,116.75,1.651,2.17,2.64,2935,0,64,,,18.80
"       (2014 YQ72)",1.854,0.1184,26.52,93.36,56.29,1.634,2.07,2.52,1885,0,85,,,18.80
"       (2014 YO74)",2.519,0.4299,3.96,311.55,96.53,1.436,3.60,4,4381,0,31,,,20.56
"       (2014 YV78)",1.865,0.1225,20.86,40.40,65.90,1.636,2.09,2.55,3062,0,72,,,18.98
"       (2014 YS94)",2.31,0.3019,9.36,292.39,108.57,1.613,3.01,3.51,5138,2,23,,,19.31
"       (2014 YE96)",2.327,0.3612,23.48,286.55,120.06,1.486,3.17,3.55,2531,1,17,,,19.20
"       (2015 AC)",2.909,0.5365,14.81,342.27,103.92,1.348,4.47,4.96,1966,0,148,,,18.80
"       (2015 AE)",2.55,0.3697,31.77,206.57,226.06,1.607,3.49,4.07,2899,0,93,,,18.22
"       (2015 AM1)",1.767,0.1775,28.75,103.59,358.99,1.453,2.08,2.35,48,6,14,,,20.41
"       (2015 AN1)",2.772,0.4272,19.19,60.57,60.38,1.588,3.96,4.62,43,7,12,,,19.34
"       (2015 AP1)",1.82,0.1103,23.46,92.63,293.63,1.619,2.02,2.46,3080,0,54,,,18.96
"       (2015 AX2)",2.358,0.3294,11.46,346.80,112.97,1.582,3.14,3.62,2486,2,40,,,19.50
"       (2015 AA3)",1.849,0.1417,21.59,167.97,225.23,1.587,2.11,2.51,7943,0,60,,,18.85
"       (2015 AO3)",1.795,0.0968,18.94,288.49,115.10,1.621,1.97,2.4,6985,0,132,,,18.38
"       (2015 AS8)",1.87,0.1388,17.43,343.97,79.83,1.611,2.13,2.56,6592,0,33,,,19.93
"       (2015 AZ16)",2.596,0.3785,28.15,18.08,92.17,1.613,3.58,4.18,4284,1,70,,,18.62
"       (2015 AO22)",2.261,0.3265,23.31,106.31,264.31,1.523,3.00,3.4,53,5,17,,,19.10
"       (2015 AW25)",1.841,0.1754,15.13,341.92,88.17,1.518,2.16,2.5,2401,0,37,,,19.95
"       (2015 AQ39)",1.827,0.0985,20.44,299.16,86.08,1.647,2.01,2.47,3696,0,28,,,20.62
"       (2015 AS43)",2.395,0.3985,11.54,154.60,305.84,1.441,3.35,3.71,3,8,18,,,20.76
"       (2015 AX43)",2.549,0.4174,9.66,66.17,75.88,1.485,3.61,4.07,70,5,20,,,20.10
"       (2015 AY43)",1.846,0.2175,23.70,333.05,133.81,1.444,2.25,2.51,3681,1,56,,,20.30
"       (2015 AG44)",2.554,0.3947,29.61,316.67,120.17,1.546,3.56,4.08,2914,0,79,,,19.53
"       (2015 AQ44)",2.556,0.4149,29.15,62.90,69.38,1.496,3.62,4.09,4335,0,27,,,18.94
"       (2015 AV44)",2.582,0.4654,26.31,333.42,88.08,1.380,3.78,4.15,2878,1,116,,,18.94
"       (2015 AY44)",2.755,0.4999,11.83,152.74,310.21,1.378,4.13,4.57,5,8,15,,,21.60
"       (2015 AG45)",2.558,0.4014,28.36,90.10,82.49,1.531,3.59,4.09,50,7,18,,,18.34
"       (2015 AH45)",2.668,0.4922,29.32,120.26,294.13,1.355,3.98,4.36,2,9,9,,,20.80
"       (2015 AO45)",2.019,0.3224,7.05,108.17,345.57,1.368,2.67,2.87,1212,1,53,,,20.10
"       (2015 AP49)",1.844,0.1133,20.06,246.57,228.03,1.635,2.05,2.5,3660,1,38,,,19.30
"       (2015 AR95)",1.905,0.1278,23.15,125.83,283.44,1.662,2.15,2.63,2929,0,27,,,19.23
"       (2015 AT97)",2.004,0.1803,16.05,244.95,224.58,1.643,2.37,2.84,2,9,9,,,20.29
"       (2015 AF124)",2.325,0.3226,0.90,197.48,209.07,1.575,3.08,3.55,6677,1,36,,,19.43
"       (2015 AV131)",2.544,0.3785,2.93,111.32,281.72,1.581,3.51,4.06,4347,2,30,,,19.78
"       (2015 AK134)",2.853,0.4525,6.38,114.18,215.77,1.562,4.14,4.82,2,9,10,,,17.02
"       (2015 AL141)",2.088,0.2039,1.77,47.79,294.43,1.663,2.51,3.02,3295,1,36,,,18.85
"       (2015 AA149)",2.555,0.3527,4.57,331.77,71.50,1.654,3.46,4.08,4332,1,59,,,18.59
"       (2015 AK179)",2.311,0.3128,24.56,119.41,225.12,1.588,3.03,3.51,4590,0,100,,,17.73
"       (2015 AC200)",2.422,0.3260,21.55,298.70,60.07,1.632,3.21,3.77,2399,3,23,,,18.88
"       (2015 AY202)",2.263,0.2904,7.33,48.55,294.38,1.606,2.92,3.4,4601,0,75,,,18.50
"       (2015 AV204)",2.397,0.3112,5.25,290.98,122.72,1.651,3.14,3.71,4034,0,60,,,19.06
"       (2015 AG205)",2.196,0.2780,24.42,291.93,75.44,1.586,2.81,3.25,2062,2,39,,,18.80
"       (2015 AO208)",1.829,0.0911,22.71,96.92,334.11,1.663,2.00,2.47,1884,1,31,,,19.70
"       (2015 AR215)",2.562,0.4740,16.68,144.05,206.93,1.348,3.78,4.1,2898,0,177,,,18.99
"       (2015 AT217)",2.789,0.5310,13.88,142.44,214.43,1.308,4.27,4.66,2,9,11,,,19.17
"       (2015 AQ232)",2.333,0.2865,6.32,276.75,149.80,1.665,3.00,3.56,6700,0,62,,,19.21
"       (2015 AV232)",1.973,0.1808,21.90,302.33,249.26,1.616,2.33,2.77,4032,0,70,,,18.67
"       (2015 AF234)",2.722,0.3915,5.27,264.12,246.16,1.656,3.79,4.49,43,5,51,,,19.40
"       (2015 AX235)",2.337,0.2913,22.45,145.73,36.76,1.656,3.02,3.57,60,6,17,,,20.00
"       (2015 AQ243)",1.861,0.1187,20.10,342.96,68.25,1.640,2.08,2.54,4248,0,86,,,19.09
"       (2015 AW245)",2.618,0.4208,25.55,240.70,270.98,1.516,3.72,4.24,4,9,13,,,18.93
"       (2015 AX245)",2.434,0.4421,14.67,102.96,290.19,1.358,3.51,3.8,33,6,16,,,18.22
"       (2015 AD246)",1.552,0.0701,8.32,210.63,21.92,1.444,1.66,1.93,3038,1,36,,,20.71
"       (2015 AE246)",2.351,0.3275,11.04,56.10,348.70,1.581,3.12,3.61,4124,0,67,,,18.66
"       (2015 AR251)",3.08,0.5012,12.78,205.35,300.14,1.537,4.62,5.41,3453,1,42,,,18.12
"       (2015 AS255)",1.877,0.1399,20.55,110.94,314.90,1.615,2.14,2.57,4796,0,47,,,19.25
"       (2015 AV255)",1.853,0.1022,20.12,249.91,199.15,1.664,2.04,2.52,1882,1,40,,,19.80
"       (2015 AY255)",2.494,0.4468,6.75,46.70,117.62,1.380,3.61,3.94,5,9,11,,,19.52
"       (2015 AD256)",1.87,0.1650,17.89,313.88,105.91,1.561,2.18,2.56,5389,0,125,,,18.95
"       (2015 AF258)",2.547,0.3987,7.63,319.98,57.44,1.532,3.56,4.07,4337,0,70,,,17.98
"       (2015 AM282)",1.831,0.1232,18.11,316.66,224.63,1.605,2.06,2.48,1871,1,35,,,20.20
"       (2015 AP282)",1.961,0.1894,21.29,235.43,299.08,1.589,2.33,2.75,2918,0,51,,,19.01
"       (2015 AT291)",2.416,0.3428,25.09,294.58,193.59,1.588,3.24,3.75,20,8,21,,,20.26
"       (2015 AP294)",2.29,0.3228,22.36,328.39,98.97,1.551,3.03,3.47,2610,0,60,,,19.01
"       (2015 AU296)",1.827,0.0959,21.34,318.34,42.88,1.652,2.00,2.47,2461,0,81,,,19.76
"       (2015 AU300)",2.712,0.4083,17.16,149.98,270.71,1.605,3.82,4.47,1340,2,22,,,18.90
"       (2015 AC302)",1.808,0.1378,17.43,341.48,93.73,1.559,2.06,2.43,2466,0,69,,,19.66
"       (2015 AJ304)",2.402,0.3323,21.71,351.16,71.78,1.604,3.20,3.72,2984,1,82,,,18.51
"       (2015 AX304)",2.306,0.3097,24.95,28.32,27.52,1.592,3.02,3.5,2611,0,37,,,18.07
"       (2015 AC305)",2.333,0.3075,22.63,55.64,84.93,1.616,3.05,3.56,4040,0,27,,,18.90
"       (2015 AR307)",1.942,0.2867,5.92,244.79,215.07,1.385,2.50,2.71,2902,1,31,,,21.19
"       (2015 AD309)",1.885,0.1163,22.75,137.72,298.37,1.666,2.10,2.59,,2,22,,,20.14
"       (2015 AF309)",1.85,0.1402,23.48,125.67,277.42,1.590,2.11,2.52,9,8,12,,,19.77
"       (2015 BG)",1.887,0.1390,18.28,289.78,58.65,1.624,2.15,2.59,544,4,19,,,19.50
"       (2015 BH)",1.694,0.0215,25.84,90.08,29.86,1.658,1.73,2.21,2,9,9,,,20.60
"       (2015 BL3)",2.757,0.4671,17.70,136.59,347.62,1.469,4.05,4.58,3363,0,134,,,18.80
"       (2015 BQ3)",1.881,0.2062,25.61,123.97,293.49,1.493,2.27,2.58,1835,2,34,,,20.50
"       (2015 BR3)",1.516,0.1035,21.40,294.82,217.32,1.359,1.67,1.87,2,9,24,,,21.35
"       (2015 BU3)",1.877,0.2789,12.24,143.24,262.16,1.354,2.40,2.57,1811,1,57,,,20.64
"       (2015 BV3)",2.503,0.3539,35.13,298.96,165.05,1.617,3.39,3.96,3,9,9,,,21.94
"       (2015 BN4)",3.152,0.4848,20.98,303.25,261.67,1.624,4.68,5.6,2398,1,54,,,18.27
"       (2015 BH9)",2.668,0.4657,9.64,99.92,291.13,1.425,3.91,4.36,32,6,25,,,19.17
"       (2015 BP9)",2.328,0.3795,7.66,104.98,334.02,1.444,3.21,3.55,2538,1,32,,,20.70
"       (2015 BE22)",2.57,0.3681,6.97,150.55,262.96,1.624,3.52,4.12,4340,2,45,,,18.56
"       (2015 BR40)",2.534,0.4386,8.56,345.50,7.82,1.423,3.65,4.03,2898,3,38,,,18.14
"       (2015 BY46)",1.89,0.1293,22.63,111.46,262.59,1.646,2.13,2.6,2982,0,57,,,18.81
"       (2015 BD53)",3.061,0.4788,18.24,128.10,268.46,1.595,4.53,5.36,5802,0,89,,,17.30
"       (2015 BC55)",2.267,0.2656,7.98,90.71,25.28,1.665,2.87,3.41,37,5,19,,,19.98
"       (2015 BB59)",2.604,0.4423,26.22,310.27,92.61,1.452,3.76,4.2,2780,1,59,,,18.57
"       (2015 BY66)",1.907,0.1751,18.06,315.33,74.40,1.573,2.24,2.63,4161,0,63,,,18.78
"       (2015 BH68)",3.16,0.4992,22.31,158.73,77.04,1.583,4.74,5.62,6143,0,281,,,16.80
"       (2015 BW91)",2.737,0.4897,18.79,225.80,181.86,1.397,4.08,4.53,8391,0,60,,,16.90
"       (2015 BK92)",2.148,0.3619,25.89,116.04,318.38,1.370,2.92,3.15,22,8,12,,,19.68
"       (2015 BO92)",1.823,0.0861,22.42,143.20,238.96,1.666,1.98,2.46,3039,0,56,,,19.67
"       (2015 BP92)",1.907,0.1501,19.13,273.45,61.38,1.621,2.19,2.63,2913,0,41,,,18.60
"       (2015 BZ92)",2.615,0.4095,25.79,270.99,260.63,1.544,3.69,4.23,2895,1,28,,,18.20
