"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"381328 (2007 VW287)",3.214,0.0704,8.04,274.30,253.41,2.988,3.44,5.76,5814,0,181,,,15.88
"381331 (2007 VS327)",3.209,0.0971,8.41,293.25,170.29,2.897,3.52,5.75,5705,0,220,,,15.69
"381334 (2007 XN56)",3.208,0.2226,24.73,300.45,249.50,2.494,3.92,5.75,7144,0,318,,,15.17
"381335 (2007 YE33)",3.396,0.1282,2.40,273.15,140.76,2.960,3.83,6.26,8272,0,126,,,16.48
"381340 (2008 BZ47)",3.38,0.0580,13.27,103.98,168.80,3.184,3.58,6.21,6956,0,207,,,15.48
"381351 (2008 CE175)",3.208,0.2224,25.18,309.83,241.94,2.495,3.92,5.75,6667,0,376,,,14.90
"381372 (2008 EZ157)",3.926,0.1151,5.94,162.42,314.06,3.474,4.38,7.78,6359,0,187,,,15.75
"381603 (2008 VT68)",3.214,0.0470,4.27,289.88,77.74,3.063,3.37,5.76,7458,0,207,,,15.95
"381649 (2008 YR168)",3.213,0.0956,11.25,280.78,82.19,2.905,3.52,5.76,5262,0,219,,,15.90
"381650 (2008 YH169)",3.2,0.0600,11.37,99.48,74.12,3.008,3.39,5.73,8797,0,298,,,15.86
"381657 (2009 AA50)",3.227,0.1014,5.82,219.00,22.14,2.900,3.55,5.8,6114,0,279,,,16.02
"381672 (2009 BA55)",3.222,0.1495,16.88,320.30,94.25,2.740,3.70,5.78,7935,0,116,,,16.36
"381690 (2009 CN32)",3.218,0.1061,2.51,110.36,108.25,2.876,3.56,5.77,5792,0,252,,,16.34
"381697 (2009 DT6)",3.24,0.0414,16.42,335.76,123.59,3.106,3.37,5.83,5748,0,152,,,15.92
"381899 (2010 BB69)",3.244,0.0572,12.02,266.55,27.74,3.058,3.43,5.84,6115,0,199,,,15.53
"381900 (2010 BU76)",3.35,0.0697,18.85,17.14,79.90,3.116,3.58,6.13,7888,0,402,,,15.42
"381926 (2010 CY134)",3.223,0.0915,16.78,66.57,54.78,2.928,3.52,5.79,5740,0,161,,,16.00
"381998 (2010 LF108)",3.22,0.0084,5.94,133.28,29.64,3.193,3.25,5.78,4493,0,208,,,16.39
"382152 (2011 UW404)",3.245,0.0505,12.76,306.15,355.91,3.081,3.41,5.84,9783,0,295,,,15.46
"382168 (2012 HP79)",3.225,0.2172,26.42,57.11,257.95,2.524,3.93,5.79,5756,0,92,,,16.06
"382203 (2012 PC8)",3.23,0.0176,11.82,264.10,31.41,3.173,3.29,5.8,7507,0,321,,,15.58
"382240 (2012 SQ20)",3.237,0.0513,6.85,260.41,165.02,3.071,3.40,5.82,6110,0,362,,,15.43
"382244 (2012 SM40)",3.401,0.0739,3.94,222.92,48.10,3.150,3.65,6.27,6998,0,229,,,16.17
"382246 (2012 SZ59)",3.232,0.1223,3.78,171.23,114.77,2.837,3.63,5.81,11015,0,169,,,16.38
"382252 (2012 TE26)",3.253,0.0864,6.60,76.54,240.91,2.972,3.53,5.87,5692,0,200,,,16.02
"382257 (2012 TK59)",3.405,0.1000,8.39,340.17,45.50,3.065,3.75,6.28,7863,0,147,,,16.10
"382258 (2012 TH67)",3.25,0.0500,5.34,251.15,329.29,3.088,3.41,5.86,7862,0,263,,,15.61
"382260 (2012 TP91)",3.847,0.0733,3.94,70.53,311.87,3.565,4.13,7.54,6351,0,167,,,15.88
"382277 (2012 TK218)",3.216,0.1280,0.40,221.71,45.07,2.805,3.63,5.77,8417,0,187,,,16.55
"382286 (2012 TE317)",3.217,0.1449,13.84,129.05,201.57,2.751,3.68,5.77,7806,0,440,,,15.08
"382288 (2012 TN322)",3.203,0.1221,15.46,293.65,51.50,2.812,3.59,5.73,6089,0,268,,,15.37
"382309 (2013 PA34)",3.272,0.2013,16.01,193.76,154.88,2.614,3.93,5.92,7988,0,372,,,15.31
"382317 (2013 SH27)",3.205,0.0959,13.90,183.18,241.33,2.897,3.51,5.74,6251,0,312,,,15.77
"382322 (2013 TT2)",3.216,0.0905,9.87,248.96,210.76,2.924,3.51,5.77,6199,0,382,,,15.58
"382344 (2013 TW55)",3.201,0.0978,11.76,358.35,100.84,2.888,3.51,5.73,6589,0,259,,,16.00
"382384 (2013 TF122)",3.251,0.0869,2.92,61.66,272.33,2.969,3.53,5.86,6179,0,128,,,16.42
"382387 (2013 TY126)",3.211,0.0809,7.42,52.62,57.76,2.952,3.47,5.76,6684,0,389,,,15.89
"382546 (2001 UR126)",3.207,0.2010,6.26,50.85,331.42,2.562,3.85,5.74,7533,0,155,,,16.46
"382559 (2001 XW159)",3.264,0.3226,13.39,96.80,337.78,2.211,4.32,5.9,7089,0,202,,,16.29
"382563 (2001 XQ264)",3.211,0.2005,24.37,244.75,266.00,2.567,3.85,5.75,7558,0,137,,,15.85
"382749 (2003 DB)",3.203,0.2501,27.17,117.54,77.66,2.402,4.00,5.73,7184,0,296,,,15.88
"382935 (2004 TP155)",3.932,0.1444,9.04,28.15,45.12,3.364,4.50,7.8,6767,0,256,,,15.38
"383002 (2005 JW137)",3.202,0.1586,17.93,81.82,184.72,2.694,3.71,5.73,7946,0,147,,,15.95
"383179 (2005 WM77)",3.986,0.1644,2.11,338.48,113.31,3.331,4.64,7.96,6320,0,190,,,16.08
"383205 (2005 YS57)",3.959,0.2654,9.03,294.75,144.52,2.908,5.01,7.88,6366,0,199,,,15.98
"383345 (2006 QV107)",3.247,0.1620,15.24,172.80,148.35,2.721,3.77,5.85,7916,0,130,,,16.20
"383359 (2006 SZ10)",3.218,0.1616,5.19,5.33,330.62,2.698,3.74,5.77,8341,0,246,,,16.06
"383368 (2006 SZ114)",3.211,0.0827,3.19,12.78,229.20,2.946,3.48,5.76,6229,0,131,,,16.59
"383372 (2006 SC167)",3.23,0.0595,9.53,204.19,16.13,3.038,3.42,5.8,7986,0,207,,,15.83
"383373 (2006 SJ169)",3.229,0.1365,9.19,349.87,359.76,2.788,3.67,5.8,6120,0,103,,,16.59
"383383 (2006 SW384)",3.219,0.0289,10.45,98.72,304.79,3.126,3.31,5.77,5373,0,182,,,16.36
"383412 (2006 UL194)",3.205,0.0973,6.63,210.70,33.24,2.893,3.52,5.74,6726,0,250,,,16.13
"383433 (2006 VH103)",3.429,0.0654,7.11,91.22,0.87,3.204,3.65,6.35,6084,0,119,,,16.13
"383441 (2006 WC33)",3.227,0.0965,2.02,197.41,163.04,2.915,3.54,5.8,5768,0,166,,,16.61
"383454 (2006 WC205)",3.436,0.0844,7.16,69.61,15.47,3.146,3.73,6.37,5704,0,109,,,16.29
"383482 (2007 BN14)",3.97,0.1019,2.43,356.51,145.36,3.565,4.37,7.91,7502,0,315,,,15.84
"383487 (2007 BV28)",3.947,0.1315,1.74,311.13,181.76,3.428,4.47,7.84,6338,0,121,,,16.06
"383514 (2007 CK34)",3.989,0.1258,8.25,322.16,116.14,3.487,4.49,7.97,8839,0,257,,,15.22
"383530 (2007 DE45)",3.984,0.1808,1.66,311.31,163.11,3.264,4.70,7.95,6333,0,129,,,16.19
"383688 (2007 TX314)",3.215,0.1746,0.42,314.10,349.90,2.653,3.78,5.76,10134,0,210,,,16.40
"383690 (2007 TT343)",3.229,0.1737,6.19,87.21,298.13,2.668,3.79,5.8,7444,0,126,,,16.70
"383725 (2007 UE89)",3.229,0.1551,3.73,230.33,117.44,2.728,3.73,5.8,7451,0,105,,,16.79
"383736 (2007 VR13)",3.204,0.1478,3.38,14.37,48.62,2.731,3.68,5.74,5348,0,97,,,16.83
"383752 (2007 VR122)",3.207,0.1644,4.75,18.20,69.11,2.680,3.73,5.74,4948,0,158,,,16.24
"383756 (2007 VQ186)",3.206,0.1169,17.48,45.91,62.58,2.831,3.58,5.74,7119,0,215,,,15.75
"383772 (2007 VP287)",3.228,0.0676,15.81,256.33,334.94,3.010,3.45,5.8,8308,0,181,,,15.70
"383783 (2007 VH330)",3.223,0.1021,14.00,93.34,342.71,2.894,3.55,5.79,5704,0,213,,,15.74
"383788 (2007 WS13)",3.202,0.2520,26.28,87.12,280.87,2.395,4.01,5.73,7507,0,213,,,15.38
"383807 (2007 YQ69)",3.234,0.0790,1.13,216.55,272.84,2.979,3.49,5.82,7075,0,166,,,16.74
"383811 (2008 AE34)",3.385,0.0739,8.20,309.37,201.48,3.134,3.63,6.23,6139,0,178,,,15.97
"383813 (2008 AQ94)",3.252,0.0549,21.23,309.53,254.74,3.073,3.43,5.86,7586,0,275,,,15.35
"383815 (2008 BX52)",3.35,0.1681,15.01,337.95,257.90,2.787,3.91,6.13,7526,0,123,,,15.98
"383835 (2008 FD132)",3.964,0.0851,10.59,221.71,291.12,3.627,4.30,7.89,6341,0,187,,,15.54
"384142 (2008 YQ129)",3.222,0.1023,7.14,95.94,171.37,2.892,3.55,5.78,6616,0,222,,,15.88
"384159 (2009 AS32)",3.253,0.0924,17.29,129.15,212.53,2.952,3.55,5.87,7442,0,170,,,15.92
"384196 (2009 BZ132)",3.228,0.1455,19.61,311.59,248.11,2.758,3.70,5.8,7166,0,215,,,15.66
"384217 (2009 CN59)",3.204,0.0330,9.29,356.07,210.02,3.098,3.31,5.74,5815,0,163,,,16.39
"384219 (2009 CM63)",3.206,0.1121,11.98,312.08,182.39,2.847,3.56,5.74,7935,0,365,,,15.51
"384256 (2009 EJ18)",3.235,0.0896,5.86,174.47,79.61,2.946,3.53,5.82,6312,0,220,,,16.24
"384466 (2010 BK71)",3.202,0.1173,16.92,236.61,227.09,2.826,3.58,5.73,5664,0,253,,,15.71
"384549 (2010 EX111)",3.211,0.0180,11.79,15.43,349.61,3.153,3.27,5.75,7051,0,171,,,16.08
"384660 (2011 FF18)",3.225,0.1247,4.01,220.25,54.04,2.822,3.63,5.79,10636,0,275,,,15.84
"384756 (2011 QD75)",3.243,0.0491,13.83,302.53,290.25,3.083,3.40,5.84,8885,0,132,,,16.17
"384758 (2011 ST263)",3.201,0.0996,2.37,76.33,205.68,2.882,3.52,5.73,6706,0,273,,,16.22
"384857 (2012 ST24)",3.958,0.2866,7.59,11.22,80.13,2.824,5.09,7.87,6815,0,195,,,15.81
"384939 (2012 TG106)",3.962,0.1007,3.24,3.72,53.87,3.563,4.36,7.89,7145,0,151,,,15.78
"384940 (2012 TO106)",3.216,0.1255,1.89,331.49,109.39,2.812,3.62,5.77,5320,0,167,,,16.61
"384962 (2012 TT151)",3.259,0.0396,1.36,147.05,206.62,3.130,3.39,5.88,6170,0,229,,,16.34
"384966 (2012 TQ154)",3.939,0.2721,3.01,37.94,9.99,2.867,5.01,7.82,6744,0,209,,,15.84
"385010 (2012 TJ239)",3.201,0.0340,9.17,345.74,356.96,3.092,3.31,5.73,6666,0,220,,,15.91
"385026 (2012 TZ288)",3.493,0.1365,10.47,300.45,57.29,3.016,3.97,6.53,5652,0,172,,,15.69
"385031 (2012 TM302)",3.215,0.1090,3.66,50.73,4.22,2.865,3.57,5.77,9313,0,166,,,16.43
"385060 (2012 UC48)",3.557,0.1171,10.61,47.73,308.86,3.140,3.97,6.71,7772,0,221,,,15.68
"385091 (2012 VG3)",3.975,0.1771,3.77,131.91,314.86,3.271,4.68,7.93,7183,0,249,,,15.47
"385092 (2012 VZ3)",3.205,0.0553,12.53,136.95,294.89,3.028,3.38,5.74,8959,0,309,,,15.71
"385106 (2012 VG92)",3.93,0.1689,4.21,182.11,220.71,3.266,4.59,7.79,6766,0,206,,,15.64
"385107 (2012 VM92)",3.979,0.2601,3.48,154.25,254.93,2.944,5.01,7.94,9649,0,189,,,15.64
"385127 (2013 BL60)",3.969,0.1370,4.17,126.88,85.95,3.426,4.51,7.91,9240,0,344,,,14.79
"385130 (2013 GH79)",3.964,0.1698,12.16,12.05,242.05,3.291,4.64,7.89,6322,0,286,,,14.43
"385131 (2013 GH109)",3.217,0.1914,32.54,23.57,108.30,2.601,3.83,5.77,7971,0,266,,,15.47
"385148 (2013 TA32)",3.217,0.1269,2.57,96.07,243.30,2.809,3.63,5.77,7080,0,246,,,15.93
"385152 (2013 TF49)",3.206,0.1517,5.17,177.42,248.79,2.719,3.69,5.74,7559,0,255,,,16.27
"385282 (2001 SB252)",3.21,0.2153,15.81,201.66,129.98,2.519,3.90,5.75,7949,0,215,,,16.15
"385422 (2003 DF4)",3.205,0.1964,28.25,142.00,52.72,2.576,3.83,5.74,7201,0,202,,,15.90
"385439 (2003 HS25)",3.211,0.0808,1.11,24.44,186.86,2.951,3.47,5.75,7122,0,161,,,16.66
"385518 (2004 HP54)",3.223,0.1733,15.40,67.01,201.04,2.665,3.78,5.79,6697,0,255,,,15.64
"385522 (2004 LH3)",3.207,0.2632,13.12,130.60,94.88,2.363,4.05,5.74,6714,0,287,,,16.27
"385553 (2004 TS32)",3.971,0.2896,11.84,9.13,52.16,2.821,5.12,7.91,8380,0,177,,,15.73
"385567 (2004 TZ274)",3.923,0.2105,7.39,229.85,169.48,3.097,4.75,7.77,6742,0,199,,,15.36
"385618 (2005 MW21)",3.213,0.0582,16.78,129.45,215.22,3.026,3.40,5.76,6268,0,135,,,16.22
"385627 (2005 NZ43)",3.228,0.1145,8.29,290.01,35.46,2.858,3.60,5.8,5776,0,113,,,16.41
"385633 (2005 QD57)",3.217,0.0946,22.07,328.68,345.41,2.913,3.52,5.77,6261,0,200,,,15.65
"385647 (2005 QR178)",3.24,0.0112,21.27,167.22,259.11,3.204,3.28,5.83,7152,0,214,,,15.89
"385665 (2005 SR99)",3.213,0.1374,6.53,341.35,311.51,2.772,3.65,5.76,6261,0,276,,,15.90
"385696 (2005 TV100)",3.34,0.1352,7.62,342.81,348.93,2.889,3.79,6.11,5676,0,184,,,15.78
"385780 (2006 AO95)",3.966,0.2597,3.54,156.42,257.67,2.936,5.00,7.9,5900,0,221,,,15.97
"385782 (2006 BG42)",3.938,0.2481,2.44,95.69,312.30,2.961,4.91,7.81,8822,0,157,,,16.05
"385783 (2006 BV50)",3.955,0.2347,3.26,33.64,11.21,3.027,4.88,7.86,9267,0,144,,,15.84
"385854 (2006 QQ10)",3.21,0.2515,24.99,315.04,68.39,2.403,4.02,5.75,7501,0,257,,,15.84
"385862 (2006 QK184)",3.216,0.0867,9.86,16.71,18.99,2.937,3.49,5.77,5388,0,172,,,16.13
"385865 (2006 RF21)",3.256,0.2970,0.82,20.86,2.96,2.289,4.22,5.88,5741,0,212,,,16.67
"385894 (2006 SO233)",3.202,0.1040,5.06,315.88,60.29,2.869,3.53,5.73,6105,0,147,,,16.51
"385903 (2006 SU357)",3.218,0.0411,13.76,25.07,152.10,3.085,3.35,5.77,5831,0,165,,,15.98
"385928 (2006 UK4)",3.213,0.0428,12.02,18.88,75.56,3.075,3.35,5.76,5825,0,187,,,15.90
"385935 (2006 UB94)",3.218,0.0104,11.31,49.72,86.90,3.185,3.25,5.77,5833,0,214,,,15.90
"385943 (2006 UK187)",3.207,0.0975,15.99,250.71,190.98,2.894,3.52,5.74,5374,0,245,,,15.46
"385946 (2006 UD199)",3.247,0.0794,2.93,53.58,86.00,2.989,3.50,5.85,7956,0,164,,,16.52
"385956 (2006 VX53)",3.363,0.0559,4.94,303.44,83.35,3.175,3.55,6.17,6121,0,108,,,16.46
"385957 (2006 VK60)",3.381,0.0707,9.33,223.78,193.74,3.142,3.62,6.22,5724,0,134,,,16.31
"385959 (2006 VX71)",3.225,0.2692,4.33,105.34,233.44,2.357,4.09,5.79,6110,0,223,,,15.99
"385961 (2006 VL126)",3.221,0.0234,7.16,230.68,214.35,3.146,3.30,5.78,6115,0,219,,,16.47
"385963 (2006 WM37)",3.238,0.0235,8.84,205.29,184.89,3.162,3.31,5.83,7072,0,177,,,16.33
"386232 (2007 YD63)",3.223,0.1112,19.71,302.47,61.72,2.865,3.58,5.79,6564,0,91,,,15.87
"386236 (2008 AX8)",3.23,0.1402,0.84,354.77,173.76,2.777,3.68,5.81,9314,0,101,,,16.90
"386239 (2008 AR49)",3.237,0.0559,2.52,70.98,43.73,3.056,3.42,5.82,5765,0,193,,,16.25
"386240 (2008 AU58)",3.204,0.1300,12.14,295.06,245.17,2.788,3.62,5.74,7181,0,232,,,15.82
"386248 (2008 AV134)",3.201,0.1700,9.44,162.01,357.24,2.657,3.75,5.73,8050,0,213,,,16.14
"386250 (2008 CS8)",3.201,0.1327,18.32,322.56,317.33,2.776,3.63,5.73,6709,0,230,,,15.76
"386501 (2009 BA47)",3.92,0.0718,7.72,312.57,241.32,3.639,4.20,7.76,5105,0,302,,,14.79
"386540 (2009 CN58)",3.214,0.0800,17.32,356.37,182.98,2.957,3.47,5.76,10236,0,247,,,15.54
"386553 (2009 DQ49)",3.21,0.1380,1.84,46.47,222.69,2.767,3.65,5.75,5812,0,231,,,16.41
"386573 (2009 DD132)",3.205,0.1476,4.97,30.74,111.04,2.732,3.68,5.74,7068,0,197,,,16.46
"386591 (2009 FN52)",3.208,0.1867,14.68,150.64,64.21,2.609,3.81,5.75,10664,0,346,,,15.79
"386595 (2009 FY56)",3.21,0.2175,24.54,301.88,250.13,2.512,3.91,5.75,7168,0,171,,,16.04
"386596 (2009 FD58)",3.201,0.0396,15.44,6.56,337.82,3.075,3.33,5.73,7114,0,224,,,15.54
"386612 (2009 HB100)",3.248,0.0965,5.48,173.66,6.66,2.934,3.56,5.85,7082,0,189,,,16.23
"386750 (2010 BB94)",3.952,0.1662,2.79,176.15,74.97,3.295,4.61,7.86,7157,0,140,,,15.68
"386842 (2010 JQ117)",3.206,0.1288,6.38,96.25,204.25,2.793,3.62,5.74,5701,0,122,,,16.08
"386846 (2010 KS14)",3.208,0.2596,25.76,145.56,94.34,2.375,4.04,5.74,7555,0,343,,,15.61
"386959 (2011 ST211)",3.221,0.0487,16.41,348.76,279.02,3.064,3.38,5.78,7144,0,202,,,15.74
"387023 (2012 SM3)",3.211,0.1853,2.12,137.42,234.98,2.616,3.81,5.75,10049,0,166,,,16.54
"387085 (2012 TN99)",3.203,0.1540,27.60,23.75,3.02,2.710,3.70,5.73,6230,0,262,,,15.56
"387276 (2012 UV122)",3.984,0.2418,3.50,291.95,142.23,3.021,4.95,7.95,6769,0,202,,,15.64
"387312 (2012 VD58)",3.215,0.0594,12.13,59.08,327.80,3.024,3.41,5.77,5741,0,253,,,15.56
"387341 (2012 WO6)",3.987,0.1914,2.20,211.35,205.17,3.224,4.75,7.96,6333,0,137,,,16.00
"387351 (2012 XD2)",3.962,0.2595,8.73,182.58,236.78,2.934,4.99,7.89,7181,0,237,,,15.20
"387353 (2012 XV11)",3.428,0.0903,4.88,270.51,157.80,3.118,3.74,6.35,6054,0,121,,,16.25
"387359 (2012 XZ37)",3.203,0.0620,4.54,234.16,341.85,3.004,3.40,5.73,7140,0,199,,,16.29
"387460 (2013 WQ107)",3.561,0.0363,8.59,245.53,238.11,3.432,3.69,6.72,6064,0,227,,,15.26
"387501 (1996 XC17)",3.451,0.0779,10.78,103.42,273.44,3.183,3.72,6.41,9529,0,191,,,15.82
"387557 (2001 RE14)",3.921,0.2227,1.37,318.05,354.66,3.048,4.79,7.76,8050,0,172,,,15.25
"387570 (2001 SY292)",3.942,0.2255,9.69,11.63,278.34,3.053,4.83,7.83,7526,0,249,,,14.79
"387602 (2002 AK195)",3.214,0.0763,13.08,293.01,226.91,2.968,3.46,5.76,7615,0,244,,,15.59
"387606 (2002 CT287)",3.23,0.1214,3.22,327.75,224.59,2.838,3.62,5.81,7576,0,160,,,16.68
"387609 (2002 EW32)",3.284,0.1280,14.53,2.77,171.11,2.863,3.70,5.95,7525,0,174,,,16.14
"387671 (2002 SU33)",3.975,0.2511,8.47,356.19,343.23,2.977,4.97,7.93,7508,0,303,,,14.86
"387742 (2003 HT16)",3.211,0.1859,15.19,212.00,320.92,2.614,3.81,5.76,8025,0,250,,,15.99
"387901 (2004 VA79)",3.98,0.2687,6.70,50.70,23.29,2.910,5.05,7.94,6800,0,311,,,15.35
"387996 (2005 QD99)",3.214,0.1423,15.31,352.05,43.12,2.756,3.67,5.76,6233,0,166,,,16.25
"388003 (2005 QL139)",3.236,0.0693,12.72,1.69,159.42,3.012,3.46,5.82,6265,0,214,,,15.83
"388012 (2005 RB35)",3.236,0.0412,11.29,294.71,192.45,3.102,3.37,5.82,7556,0,141,,,16.16
"388020 (2005 SU35)",3.207,0.1861,3.98,134.49,205.27,2.610,3.80,5.74,6268,0,238,,,16.30
"388029 (2005 SH87)",3.204,0.1176,16.59,17.30,214.63,2.828,3.58,5.74,7597,0,213,,,15.90
"388126 (2005 UQ510)",3.447,0.0782,7.61,243.36,26.21,3.177,3.72,6.4,7374,0,161,,,15.84
"388127 (2005 UP522)",3.209,0.1049,5.71,32.59,146.73,2.872,3.55,5.75,6227,0,278,,,16.18
"388148 (2005 WP159)",3.34,0.0237,2.76,43.15,205.87,3.261,3.42,6.1,8356,0,169,,,16.36
"388327 (2006 SS362)",3.222,0.0957,12.48,211.05,345.15,2.913,3.53,5.78,7138,0,210,,,15.74
"388342 (2006 TL57)",3.245,0.0198,14.36,38.55,328.18,3.181,3.31,5.85,5337,0,185,,,15.74
"388347 (2006 TH101)",3.217,0.1023,8.35,233.82,177.88,2.888,3.55,5.77,5366,0,196,,,15.90
"388357 (2006 TA121)",3.367,0.1691,12.69,138.88,274.47,2.798,3.94,6.18,5306,0,73,,,16.54
"388366 (2006 UT46)",3.958,0.1042,5.98,65.31,206.60,3.545,4.37,7.87,9179,0,278,,,14.94
"388368 (2006 UD52)",3.215,0.1095,3.41,169.34,266.68,2.863,3.57,5.76,5352,0,117,,,16.75
"388379 (2006 UF211)",3.212,0.0478,9.40,250.65,132.60,3.058,3.37,5.76,5790,0,92,,,16.57
"388399 (2006 VP47)",3.21,0.0681,12.21,42.02,56.12,2.991,3.43,5.75,7584,0,129,,,16.38
"388402 (2006 VP71)",3.227,0.1284,2.27,83.92,9.49,2.813,3.64,5.8,5774,0,116,,,16.88
"388406 (2006 WJ48)",3.239,0.1106,3.02,305.68,185.95,2.881,3.60,5.83,10165,0,148,,,16.35
"388419 (2006 XL51)",3.24,0.0764,16.33,86.34,240.92,2.992,3.49,5.83,7110,0,331,,,15.37
"388535 (2007 HN31)",3.949,0.2346,1.13,276.05,6.80,3.022,4.87,7.85,7947,0,215,,,15.44
"388560 (2007 PY17)",3.206,0.1527,8.06,153.27,218.57,2.716,3.70,5.74,18171,0,293,,,15.61
"388780 (2008 AQ22)",3.218,0.1275,10.07,123.91,304.15,2.808,3.63,5.77,7505,0,152,,,16.10
"388791 (2008 AA97)",3.207,0.0659,8.86,347.24,303.55,2.995,3.42,5.74,6258,0,158,,,16.32
"388796 (2008 AY128)",3.216,0.1718,7.68,330.08,242.87,2.663,3.77,5.77,9301,0,128,,,16.71
"388801 (2008 BK7)",3.25,0.0717,2.77,273.01,276.27,3.017,3.48,5.86,7589,0,216,,,16.27
"388807 (2008 BY24)",3.204,0.1877,8.23,278.51,260.26,2.603,3.81,5.74,7123,0,181,,,16.29
"388808 (2008 BC28)",3.223,0.1122,2.67,109.22,58.24,2.861,3.58,5.79,6118,0,85,,,16.90
"388814 (2008 CP9)",3.206,0.0652,14.44,324.25,115.60,2.997,3.41,5.74,8474,0,132,,,16.09
"388815 (2008 CB12)",3.228,0.0294,11.29,344.45,151.87,3.133,3.32,5.8,6222,0,148,,,16.39
"388824 (2008 CO122)",3.228,0.1182,16.07,342.20,338.21,2.846,3.61,5.8,6291,0,235,,,15.88
"388825 (2008 CM135)",3.234,0.1118,5.85,302.59,22.41,2.873,3.60,5.82,6265,0,218,,,15.94
"388829 (2008 CD211)",3.245,0.2289,24.41,324.66,263.36,2.502,3.99,5.84,7599,0,187,,,15.67
"388837 (2008 DN66)",3.242,0.0645,14.08,337.69,335.50,3.033,3.45,5.84,5371,0,173,,,15.94
"388842 (2008 EA73)",3.41,0.0565,9.61,11.24,347.14,3.218,3.60,6.3,6994,0,198,,,15.61
"388843 (2008 EO74)",3.207,0.1161,11.73,167.85,172.99,2.835,3.58,5.74,7170,0,253,,,15.80
"388851 (2008 GC40)",3.207,0.0922,8.34,22.99,181.86,2.912,3.50,5.74,6223,0,242,,,16.14
"388852 (2008 GF49)",3.357,0.0624,4.60,136.96,279.80,3.147,3.57,6.15,9651,0,161,,,16.01
"388853 (2008 GR70)",3.261,0.3805,19.98,353.57,275.23,2.020,4.50,5.89,7155,0,293,,,16.30
"388856 (2008 GD106)",3.364,0.1190,16.36,192.94,80.65,2.963,3.76,6.17,6588,0,179,,,16.10
"389091 (2008 XS32)",3.24,0.0716,9.08,266.54,75.63,3.008,3.47,5.83,10218,0,166,,,16.07
"389171 (2009 BB102)",3.222,0.0730,15.55,145.67,311.65,2.987,3.46,5.78,6679,0,154,,,16.25
"389237 (2009 ED22)",3.236,0.0093,13.03,31.49,279.45,3.206,3.27,5.82,7938,0,218,,,15.92
"389289 (2009 JX2)",3.956,0.1400,8.65,195.24,322.27,3.402,4.51,7.87,6322,0,161,,,15.60
"389291 (2009 JC17)",3.267,0.1207,15.25,192.95,41.91,2.873,3.66,5.91,7112,0,204,,,16.26
"389293 Hasubick (2009 KH2)",3.218,0.2413,26.51,79.10,88.03,2.442,3.99,5.77,7593,0,347,,,15.56
"389346 (2009 UW7)",3.964,0.2097,4.35,88.65,218.19,3.133,4.80,7.89,5900,0,187,,,15.32
"389543 (2010 LY36)",3.21,0.1624,5.90,170.17,111.26,2.689,3.73,5.75,6653,0,194,,,16.52
"389546 (2010 MF87)",3.523,0.0371,17.50,356.83,284.52,3.393,3.65,6.61,5183,0,146,,,15.40
"389554 (2010 RK126)",3.236,0.1273,5.88,59.69,22.69,2.824,3.65,5.82,6669,0,232,,,16.27
"389717 (2011 SH30)",3.94,0.1073,1.46,125.04,280.45,3.517,4.36,7.82,7175,0,242,,,15.40
"389723 (2011 SB53)",3.23,0.0565,4.26,187.81,236.69,3.048,3.41,5.81,6223,0,184,,,16.37
"389724 (2011 SG56)",3.217,0.1413,16.46,182.10,25.68,2.762,3.67,5.77,6228,0,197,,,15.92
"389728 (2011 SX83)",3.939,0.2151,4.67,352.99,42.43,3.092,4.79,7.82,8821,0,175,,,15.39
"389731 (2011 SL93)",3.225,0.0576,12.79,197.78,214.37,3.039,3.41,5.79,7128,0,404,,,15.61
"389755 (2011 SO178)",3.213,0.0957,5.96,345.51,359.11,2.905,3.52,5.76,6231,0,145,,,16.41
"389767 (2011 SW216)",3.234,0.0589,16.50,178.17,157.32,3.043,3.42,5.82,6637,0,161,,,15.97
"389770 (2011 SN241)",3.211,0.0267,9.35,11.38,127.52,3.125,3.30,5.75,7106,0,106,,,16.70
"389774 (2011 SU259)",3.238,0.0830,4.37,14.91,128.28,2.970,3.51,5.83,6225,0,170,,,16.41
"389775 (2011 SH264)",3.207,0.0562,8.02,354.50,129.21,3.027,3.39,5.74,10230,0,210,,,16.02
"389782 (2011 UA18)",3.207,0.1873,5.14,216.33,73.96,2.607,3.81,5.74,8478,0,420,,,15.86
"389784 (2011 UC29)",3.246,0.1062,12.59,244.84,327.12,2.901,3.59,5.85,5814,0,351,,,15.49
"389788 (2011 UN72)",3.235,0.0551,17.90,46.95,223.53,3.057,3.41,5.82,6259,0,226,,,15.76
"389792 (2011 UY79)",3.566,0.0856,10.04,25.99,40.77,3.260,3.87,6.73,6090,0,156,,,15.77
"389802 (2011 UW221)",3.26,0.0575,19.30,32.17,189.75,3.073,3.45,5.89,6206,0,236,,,15.29
"389817 (2011 WW37)",3.214,0.1639,14.53,45.60,254.26,2.687,3.74,5.76,7173,0,211,,,15.72
"389933 (2012 TR131)",3.204,0.1265,10.74,252.55,195.26,2.799,3.61,5.74,6560,0,196,,,15.76
"390014 (2012 TS318)",3.213,0.1441,9.95,165.46,288.87,2.750,3.68,5.76,8299,0,232,,,16.12
